"","pr_score","count_point_id","treatment"
"1",0.368706257916317,999994,0
"2",0.229282398508513,999993,0
"3",0.309028444473164,999990,0
"4",0.367371275034403,999990,0
"5",0.118369822439699,999985,0
"6",0.492376723447039,999983,0
"7",0.236306713517408,999978,0
"8",0.439537361631911,999978,1
"9",0.189802953842675,999977,0
"10",0.544136837028992,999976,0
"11",0.400115482143906,999969,0
"12",0.452461085062334,999967,1
"13",0.536712780358979,999967,1
"14",0.505405667596161,999965,0
"15",0.333629976142143,999964,0
"16",0.261356920863104,999964,1
"17",0.4791408839984,999962,0
"18",0.329494346550522,999961,0
"19",0.344332507384513,999959,0
"20",0.554668580494494,998097,0
"21",0.587309771741332,998097,0
"22",0.674148461126437,998097,0
"23",0.702725753798966,998097,0
"24",0.298265046492316,998071,0
"25",0.514839928276805,998065,1
"26",0.515378048017494,998065,0
"27",0.472427394332532,998047,0
"28",0.370591836275884,998036,0
"29",0.288437572263901,998025,0
"30",0.228756989296981,998017,1
"31",0.283221870476974,998017,1
"32",0.386418756052067,998017,1
"33",0.456216540072364,998017,1
"34",0.400810214437753,995157,0
"35",0.565735869187939,995150,0
"36",0.29269597350616,990714,0
"37",0.291379218940186,990714,0
"38",0.283248323980263,990708,0
"39",0.356397929244293,990705,0
"40",0.469493846785216,990704,0
"41",0.257915550850839,990689,0
"42",0.352092841805945,990684,0
"43",0.478965391062339,990681,0
"44",0.369630529345938,990672,1
"45",0.362590868160692,990672,1
"46",0.317319280356108,990664,0
"47",0.545013181857762,990660,0
"48",0.564770182921275,990653,1
"49",0.395139616286462,990643,0
"50",0.250812491990472,990642,1
"51",0.232037555364319,990642,0
"52",0.596197203591698,990636,0
"53",0.565175313274383,990627,1
"54",0.309602107567319,990619,0
"55",0.162741288504758,990563,0
"56",0.27095247856631,990460,0
"57",0.305903966738743,990442,1
"58",0.218072461730046,990442,0
"59",0.0569985821931505,990441,0
"60",0.449520429441953,990440,1
"61",0.414345234178061,990403,1
"62",0.521011006650947,990394,1
"63",0.466582255796823,990359,1
"64",0.279014054707078,990358,1
"65",0.590981878083237,990357,1
"66",0.535487203171042,990356,0
"67",0.66016580501187,990355,0
"68",0.338260133863268,990354,1
"69",0.571289082426702,990354,0
"70",0.37607806094033,990353,0
"71",0.506794333594875,990352,0
"72",0.611837734815421,990350,0
"73",0.643505850515384,990349,1
"74",0.573831364012831,990349,1
"75",0.490403736609016,990348,1
"76",0.442415216792056,990347,1
"77",0.426381097822082,990346,0
"78",0.704987671234855,990345,1
"79",0.27959357414682,990343,0
"80",0.468715454701837,990343,0
"81",0.150413903823306,990342,0
"82",0.447720106020547,990341,0
"83",0.46761007279176,990341,0
"84",0.250710877167419,990340,0
"85",0.401735933754991,990339,0
"86",0.444271964563097,990339,0
"87",0.322282358831364,990338,0
"88",0.530583471711765,990337,0
"89",0.642864844687861,990336,1
"90",0.547906191483469,990334,0
"91",0.465715042962862,990334,0
"92",0.344250616814061,990333,0
"93",0.389499016215296,990332,0
"94",0.349846840026243,990331,0
"95",0.439884318976239,990330,0
"96",0.215615264765957,990329,1
"97",0.165334185230116,990329,0
"98",0.651591995640416,990164,0
"99",0.767099698191055,990164,0
"100",0.630257139680455,990153,0
"101",0.676130632794783,990153,1
"102",0.611566112657062,990152,1
"103",0.496180262525921,990149,1
"104",0.526137593993749,990149,1
"105",0.28168985390541,990148,0
"106",0.33171052832289,990148,0
"107",0.48430687409605,990147,1
"108",0.402424705970982,990146,1
"109",0.50693193349592,990145,1
"110",0.25557959492647,990144,0
"111",0.372150287234181,990143,0
"112",0.342555610557056,990142,0
"113",0.754426177250519,990140,0
"114",0.631143567349419,990140,1
"115",0.493051451648057,990139,0
"116",0.304726412428643,990138,1
"117",0.71987977907671,990044,0
"118",0.13706487195921,990028,0
"119",0.698431559865159,990027,0
"120",0.281435068032431,980006,0
"121",0.257273406919262,967554,0
"122",0.243738618174279,967554,0
"123",0.260192388429045,965631,0
"124",0.257472912575826,956887,0
"125",0.21172371082132,953313,1
"126",0.171839200980552,953311,0
"127",0.171839200980552,953311,0
"128",0.0622889502869206,953311,0
"129",0.0622889502869206,953311,0
"130",0.377485860569104,953308,1
"131",0.318706459594704,953284,1
"132",0.378078451435328,953284,1
"133",0.0476295363183768,953280,0
"134",0.509317303650799,953275,0
"135",0.181716145014518,953264,0
"136",0.419080325312969,953262,0
"137",0.448043955019617,953260,0
"138",0.586658176092253,953255,1
"139",0.606110099223104,953255,1
"140",0.644450921432896,953223,0
"141",0.428873954314385,953219,0
"142",0.241252510562892,953214,0
"143",0.386493245879975,953208,0
"144",0.540030864344389,953208,0
"145",0.226109877229777,953198,1
"146",0.180710780014564,953198,1
"147",0.180710780014564,953198,1
"148",0.177883040361719,953198,0
"149",0.177883040361719,953198,0
"150",0.501548556158024,953195,0
"151",0.507142023619742,953192,0
"152",0.622882495882466,953192,0
"153",0.392571792576349,953184,0
"154",0.505126597045213,953171,1
"155",0.520572422412816,953170,0
"156",0.557513664199327,953146,1
"157",0.535010785788679,953145,1
"158",0.496955890560323,953132,0
"159",0.301895656165677,953110,0
"160",0.139923172448696,953083,1
"161",0.433048740968895,951769,0
"162",0.697093872929683,951769,1
"163",0.519515272707977,951769,0
"164",0.581428431512746,951769,0
"165",0.731688488364491,951769,0
"166",0.661635222422537,951769,1
"167",0.599496597051408,951768,0
"168",0.220836609557227,951767,0
"169",0.493184385076107,951767,0
"170",0.597590051322805,951767,0
"171",0.21491857373581,951767,0
"172",0.313348075783651,951767,0
"173",0.804649597354036,951764,1
"174",0.821940036489025,951764,1
"175",0.859843008809073,951764,1
"176",0.866863973217813,951764,1
"177",0.872934175297218,951764,1
"178",0.748178553733612,951764,1
"179",0.75815036669396,951764,1
"180",0.859468217046684,951764,1
"181",0.871746981973076,951764,1
"182",0.793725059826836,951761,0
"183",0.761608901775168,951761,1
"184",0.796498651359893,951761,0
"185",0.773396763924958,951761,0
"186",0.741964503770226,951761,1
"187",0.714887838072653,951761,1
"188",0.772682282661578,951761,0
"189",0.758414485788852,951761,1
"190",0.762187121743424,951761,1
"191",0.730826955983928,951761,1
"192",0.73487980365687,951761,1
"193",0.820827576229633,951761,1
"194",0.752947170236879,951761,0
"195",0.506009438817598,951760,0
"196",0.420861870860771,951759,1
"197",0.630340485911395,951759,0
"198",0.508369437388418,951759,0
"199",0.668452585157166,951759,1
"200",0.723810039419393,951759,1
"201",0.390739183435719,951756,0
"202",0.436461986024216,951755,0
"203",0.560334132324079,951754,0
"204",0.410861632537983,951754,0
"205",0.648454774933537,951754,0
"206",0.62147303999062,951754,0
"207",0.680129547431245,951754,0
"208",0.58161241006991,951754,0
"209",0.167664138298227,951753,0
"210",0.405150457332752,951753,0
"211",0.447972724443791,951751,0
"212",0.568205716132679,951751,0
"213",0.593254315103348,951751,0
"214",0.593254315103348,951751,0
"215",0.63311406021027,951751,1
"216",0.656672444755674,951751,1
"217",0.656672444755674,951751,1
"218",0.494124689779577,951751,1
"219",0.519839193627572,951751,1
"220",0.519839193627572,951751,1
"221",0.417144584564397,951751,0
"222",0.533999761421257,951751,1
"223",0.517939596516331,951751,0
"224",0.490980138497026,951751,0
"225",0.49565070666472,951751,0
"226",0.468723346722857,951751,0
"227",0.433066679270878,951751,1
"228",0.59955482949588,951751,1
"229",0.166690325909439,951748,0
"230",0.239946320879315,951748,0
"231",0.238753538483471,951748,1
"232",0.224992244793027,951748,1
"233",0.269858356989043,951748,0
"234",0.174915142001682,951748,0
"235",0.671007047554414,951747,0
"236",0.644025528347095,951747,1
"237",0.751022364444351,951747,0
"238",0.752605606323871,951747,1
"239",0.709289314694235,951747,1
"240",0.662850436228467,951746,0
"241",0.789657875110456,951746,0
"242",0.651571380649338,951746,1
"243",0.548728742577452,951746,0
"244",0.51687192260251,951746,0
"245",0.479560054770952,951746,1
"246",0.598765734034327,951746,0
"247",0.716320166692597,951746,0
"248",0.480847207881396,951745,0
"249",0.121071895796687,951744,0
"250",0.210732468716982,951743,0
"251",0.166764252469168,951740,1
"252",0.42431341392375,951740,1
"253",0.193255517726717,951740,1
"254",0.307254889604416,951740,0
"255",0.475488159606934,951740,1
"256",0.168257495501975,951738,1
"257",0.260149713991691,951738,0
"258",0.286949461671086,951738,1
"259",0.270100386513109,951738,0
"260",0.451575266348497,951736,1
"261",0.624164373475704,951736,1
"262",0.528062586333639,951736,0
"263",0.568427282377929,951736,0
"264",0.214022953128272,951735,0
"265",0.255540996782062,951726,0
"266",0.494506410963219,951726,0
"267",0.357264799551751,951726,0
"268",0.609019770983804,951726,0
"269",0.498252089378732,951726,0
"270",0.428481565753095,951726,1
"271",0.521200730924728,951726,0
"272",0.276648199346969,951725,0
"273",0.162972242610067,951723,0
"274",0.210466192771573,951723,0
"275",0.238188324617231,951723,0
"276",0.155876923293045,951723,0
"277",0.23427547056819,951723,0
"278",0.251196458336798,951723,0
"279",0.475745453124169,951721,0
"280",0.734690405073636,951721,1
"281",0.748212168800002,951721,1
"282",0.391917405102135,951721,0
"283",0.608922954323441,951721,0
"284",0.721326299033589,951721,0
"285",0.724173724127223,951721,0
"286",0.56253480901693,951721,1
"287",0.566028588001676,951721,1
"288",0.59936797217167,951721,1
"289",0.601187563073545,951721,1
"290",0.321684775695646,951718,0
"291",0.332396195199909,951718,0
"292",0.302897297645571,951718,0
"293",0.329157847749556,951718,0
"294",0.320974634563126,951718,0
"295",0.108111948782794,951715,1
"296",0.579153243528147,951713,0
"297",0.581616639127914,951713,1
"298",0.695599564942591,951713,1
"299",0.596017016348525,951713,1
"300",0.648032602362358,951713,0
"301",0.755965405372188,951713,1
"302",0.635479828872251,951712,1
"303",0.619319104359642,951712,1
"304",0.59780856330163,951712,0
"305",0.581078693713953,951712,0
"306",0.678920655121686,951712,1
"307",0.554393887966825,951712,1
"308",0.662560346266122,951712,1
"309",0.674300480666274,951712,1
"310",0.645562673913864,951712,1
"311",0.657588562756945,951712,1
"312",0.676570050447031,951712,1
"313",0.647418829919015,951712,1
"314",0.63106995424447,951712,1
"315",0.709665079873358,951712,1
"316",0.69484206149781,951712,1
"317",0.712247978827871,951712,1
"318",0.347022585150377,951711,0
"319",0.447196301191149,951709,1
"320",0.494147344948917,951709,1
"321",0.459208237675093,951709,1
"322",0.668471563310251,951709,1
"323",0.486497925755376,951709,1
"324",0.656323062098148,951709,1
"325",0.638258973463513,951709,1
"326",0.687147887248558,951709,1
"327",0.669889082014428,951709,1
"328",0.775225041730375,951709,1
"329",0.266500634145483,951707,0
"330",0.43158307882728,951706,1
"331",0.812722400197922,951705,0
"332",0.780790560586016,951705,1
"333",0.711675018777919,951705,0
"334",0.799615614956317,951705,0
"335",0.783235088709285,951705,0
"336",0.833221213698779,951705,0
"337",0.534494790208433,951704,1
"338",0.658947710000201,951704,1
"339",0.620273851424715,951704,1
"340",0.615665526784842,951704,1
"341",0.615665526784842,951704,1
"342",0.496833067484819,951704,0
"343",0.496833067484819,951704,0
"344",0.63181798388036,951704,1
