"","pr_score","count_point_id","treatment"
"1",0.88034108189847,999994,1
"2",0.629733172828857,999993,0
"3",0.308571376363251,999990,1
"4",0.357208301587168,999990,1
"5",0.93240999380436,999985,1
"6",0.356733455144718,999983,0
"7",0.0574442674240943,999978,0
"8",0.04669742360485,999978,0
"9",0.14352531108451,999977,0
"10",0.164599245043422,999976,0
"11",0.137672435061503,999969,1
"12",0.823213893715439,999967,1
"13",0.889072030957339,999967,1
"14",0.128406438150708,999965,0
"15",0.517577053931636,999964,1
"16",0.346720210760552,999964,0
"17",0.184960299011971,999962,1
"18",0.924945701150455,999961,1
"19",0.372247667614933,999959,0
"20",0.688148344364163,998097,1
"21",0.730855099577687,998097,1
"22",0.6297189521049,998097,1
"23",0.676667718149735,998097,1
"24",0.763806308296153,998071,1
"25",0.294998680236045,998065,0
"26",0.257727230015509,998065,0
"27",0.462301971769674,998047,1
"28",0.105698363034591,998036,0
"29",0.534197816766843,998025,1
"30",0.0493584362661127,998017,0
"31",0.0316321540021635,998017,0
"32",0.0408143828718841,998017,0
"33",0.0260724029982592,998017,0
"34",0.139826319204385,995157,0
"35",0.541013701466201,995150,1
"36",0.143519407480539,990714,0
"37",0.142217029977419,990714,0
"38",0.0873559387515432,990708,0
"39",0.273048863842029,990705,0
"40",0.154004407129845,990704,0
"41",0.140179533112951,990689,0
"42",0.587956680313968,990684,0
"43",0.652656849930294,990681,0
"44",0.385007501268585,990672,0
"45",0.386549969529093,990672,0
"46",0.635622094452356,990664,1
"47",0.228428749582711,990660,1
"48",0.891206807815321,990653,1
"49",0.5649943322335,990643,1
"50",0.580940812510203,990642,0
"51",0.520437970684381,990642,0
"52",0.676798402699661,990636,1
"53",0.280312944532097,990627,0
"54",0.150584881044161,990619,1
"55",0.0296473164793093,990563,0
"56",0.869119330038691,990460,1
"57",0.0415729027840818,990442,0
"58",0.0633829889756465,990442,0
"59",0.958870571245055,990441,1
"60",0.484675567013691,990440,0
"61",0.211606190223401,990403,0
"62",0.249878211366037,990394,0
"63",0.377523967712805,990359,1
"64",0.952276825557249,990358,1
"65",0.359620723220152,990357,0
"66",0.241159916803637,990356,0
"67",0.497065297550811,990355,1
"68",0.130074589361349,990354,0
"69",0.0504972042966558,990354,0
"70",0.189379063524976,990353,0
"71",0.775824013742973,990352,1
"72",0.8636335954966,990350,1
"73",0.109536750448487,990349,1
"74",0.234198942466895,990349,1
"75",0.745199825191606,990348,1
"76",0.388859065495344,990347,1
"77",0.129089141156948,990346,0
"78",0.155049603818213,990345,0
"79",0.66851973424808,990343,0
"80",0.397993646066597,990343,0
"81",0.0209037828154973,990342,0
"82",0.874750695494652,990341,1
"83",0.902541123329458,990341,1
"84",0.722883656609436,990340,1
"85",0.171992254824869,990339,0
"86",0.204345061773842,990339,0
"87",0.330210448878767,990338,1
"88",0.422301565171353,990337,1
"89",0.135883538020103,990336,0
"90",0.149930288753407,990334,0
"91",0.177360805486878,990334,0
"92",0.81652021912785,990333,1
"93",0.481257094610932,990332,0
"94",0.768342261772832,990331,1
"95",0.382851531461652,990330,1
"96",0.207854016347354,990329,0
"97",0.576690630717683,990329,0
"98",0.227178253359396,990164,0
"99",0.0890054730409233,990164,0
"100",0.101607273500729,990153,0
"101",0.116315910923072,990153,0
"102",0.0929279242716702,990152,0
"103",0.094539695026943,990149,1
"104",0.211948388505935,990149,1
"105",0.168720207955259,990148,0
"106",0.24244272198697,990148,0
"107",0.509592556463969,990147,1
"108",0.789671334811284,990146,1
"109",0.713443529245107,990145,0
"110",0.18649115103254,990144,0
"111",0.655828852204306,990143,1
"112",0.146264270487929,990142,1
"113",0.18490140572005,990140,1
"114",0.276452531920959,990140,1
"115",0.869719613838955,990139,1
"116",0.815612351576002,990138,1
"117",0.0680380701327198,990044,0
"118",0.0368473016471266,990028,0
"119",0.0250182536819428,990027,0
"120",0.0243027180123644,980006,0
"121",0.729921133079574,967554,1
"122",0.837056301184632,967554,1
"123",0.50813585727857,965631,1
"124",0.80040620921771,956887,1
"125",0.793326336406378,953313,1
"126",0.0903640470935887,953311,1
"127",0.0903640470935887,953311,1
"128",0.565928089521748,953311,1
"129",0.565928089521748,953311,1
"130",0.0365186119695967,953308,0
"131",0.175427320654912,953284,0
"132",0.110441412515932,953284,0
"133",0.406326781730046,953280,0
"134",0.70326140884964,953275,0
"135",0.259054342668523,953264,0
"136",0.171178394322918,953262,0
"137",0.636131835093152,953260,1
"138",0.238289023515555,953255,0
"139",0.273553960558976,953255,0
"140",0.168869395254734,953223,0
"141",0.481985782867616,953219,0
"142",0.990211900450796,953214,1
"143",0.702806188226453,953208,1
"144",0.698151908875789,953208,0
"145",0.494620112378841,953198,0
"146",0.730234088260478,953198,0
"147",0.730234088260478,953198,0
"148",0.58636549119572,953198,0
"149",0.58636549119572,953198,0
"150",0.687255911657053,953195,1
"151",0.152995325166653,953192,0
"152",0.136510713932566,953192,0
"153",0.916548999433278,953184,1
"154",0.471964693513632,953171,1
"155",0.931802067830654,953170,1
"156",0.317508724395007,953146,0
"157",0.384288661588536,953145,0
"158",0.532108519646169,953132,1
"159",0.0525332355050932,953110,0
"160",0.0790725295137357,953083,0
"161",0.555521740512889,951769,1
"162",0.316999965230901,951769,1
"163",0.520820147872567,951769,1
"164",0.350236065755777,951769,0
"165",0.309775223126764,951769,0
"166",0.513442265815682,951769,1
"167",0.564007360658328,951768,0
"168",0.663669343224293,951767,0
"169",0.76572803544099,951767,0
"170",0.621158240162767,951767,0
"171",0.651929368290084,951767,0
"172",0.587466604505344,951767,0
"173",0.110250627586747,951764,0
"174",0.0989291476906361,951764,0
"175",0.0795506299536549,951764,0
"176",0.102798125131649,951764,0
"177",0.0970486213195389,951764,0
"178",0.198836046543594,951764,0
