"","pr_score","count_point_id","year","month","treatment"
"1",0.000405476604072999,1,"2016","9",0
"2",0.115116679392876,1000,"2009","4",0
"3",0.00101390508525729,1003,"2009","4",0
"4",0.0425784926071978,1008,"2009","5",0
"5",3.35057365443634e-06,1011,"2009","4",0
"6",0.506240190079363,1013,"2009","5",1
"7",0.000364009990346875,1014,"2009","4",0
"8",0.630415129268387,1015,"2009","5",1
"9",5.79020110942552e-07,1028,"2009","3",0
"10",0.694309121004679,1032,"2009","5",0
"11",0.156392433565164,1034,"2009","4",0
"12",0.00251347847748138,1035,"2021","11",0
"13",0.749517749656159,1040,"2021","9",1
"14",0.000186567967703424,1051,"2009","5",0
"15",0.501071372794016,1052,"2021","5",1
"16",0.0274307014921817,1053,"2021","5",0
"17",0.0952946417956912,1056,"2009","4",0
"18",4.7489388325441e-06,1058,"2021","5",0
"19",0.109485948737876,1059,"2009","4",0
"20",2.40232402793709e-06,1061,"2009","3",0
"21",2.92239217120461e-05,1064,"2021","5",0
"22",1.49607334237883e-08,1065,"2009","3",0
"23",8.29388230233263e-07,1068,"2009","4",0
"24",0.0194595005765212,1069,"2009","3",0
"25",0.430164184336371,1076,"2009","6",0
"26",0.491770296561761,1077,"2009","5",1
"27",0.00553144258538754,1088,"2009","3",0
"28",0.0328662141560824,1089,"2009","5",1
"29",0.0451075020957545,1090,"2009","5",0
"30",1.21408154114722e-06,1091,"2009","3",0
"31",0.00100994094703337,1100,"2021","4",0
"32",0.00174452246134525,1100,"2021","5",0
"33",0.947254279334168,1117,"2009","5",1
"34",0.204877146487421,112,"2014","10",0
"35",0.0386813986189435,1121,"2021","4",0
"36",0.0794068942486296,1124,"2021","11",0
"37",0.0253722718957084,1129,"2009","6",0
"38",0.069726552681388,1132,"2009","4",0
"39",0.00636635623426809,1134,"2009","3",0
"40",0.00548889281733523,1135,"2009","3",0
"41",0.00050450358967832,1136,"2009","4",0
"42",0.893270762602652,1137,"2021","5",1
"43",0.785663129668242,1141,"2009","3",1
"44",0.000107252145718727,1157,"2021","9",0
"45",0.41215129950222,116,"2021","5",0
"46",2.81544982090379e-09,1161,"2009","3",0
"47",0.0011025396451979,1163,"2021","5",1
"48",0.00223962370682973,1165,"2009","4",0
"49",0.017470683707848,1167,"2018","10",0
"50",0.00520561598827118,1167,"2018","9",0
"51",0.0790246367590643,117,"2021","5",0
"52",0.00158305595723193,1170,"2021","4",0
"53",0.00273335265698896,1170,"2021","5",0
"54",0.000180764901094603,1184,"2021","5",0
"55",2.99491595065688e-07,1185,"2009","5",0
"56",0.0588771704110267,1187,"2009","4",0
"57",0.0708451446165108,1194,"2009","3",0
"58",0.572422311121225,1199,"2009","4",1
"59",0.00105505582266735,1200,"2009","3",0
"60",0.000367627360052269,1201,"2009","4",0
"61",0.000656476452287353,1202,"2009","4",0
"62",0.0455310120519771,1203,"2009","4",0
"63",3.41743855025979e-06,1206,"2021","11",0
"64",0.0103289148134772,1207,"2009","5",0
"65",2.22044604925031e-16,1208,"2021","10",0
"66",1.55360153552825e-09,1212,"2021","10",1
"67",0.98717809211507,1213,"2009","5",1
"68",0.865917080921267,1214,"2021","10",1
"69",0.0507853476788188,1217,"2009","4",0
"70",0.197035551099783,1219,"2021","10",0
"71",0.0188469885049368,1219,"2021","4",0
"72",0.032137990452618,1219,"2021","5",0
"73",0.726524997878012,122,"2021","11",1
"74",0.239965434132237,1223,"2009","3",0
"75",0.357637575705821,1224,"2022","8",0
"76",0.547150156856988,1226,"2022","5",1
"77",0.374191518105276,1230,"2009","5",0
"78",0.330374883716961,1231,"2009","4",1
"79",0.00423982825271507,1239,"2009","4",0
"80",0.0125543301641479,1240,"2009","4",0
"81",0.00223071328393483,1241,"2009","4",0
"82",0.0310896945046818,1243,"2009","5",0
"83",0.0668334654266961,1247,"2009","5",0
"84",0.0648593336809865,1249,"2009","5",0
"85",0.806021993292538,1252,"2009","3",1
"86",0.002196734074787,1256,"2009","4",0
"87",2.38102149441363e-07,1258,"2009","3",0
"88",0.420796593064444,1259,"2009","4",1
"89",0.982230530001244,126,"2021","10",1
"90",0.951771262709215,126,"2021","11",1
"91",0.451553307403731,1264,"2009","4",0
"92",1.34334240765131e-06,1265,"2021","5",0
"93",4.27423440329599e-06,1266,"2009","3",0
"94",1.08361504119223e-07,1267,"2009","3",0
"95",3.0991883838935e-05,1278,"2022","11",0
"96",0.924634488809595,128,"2021","11",1
"97",0.000853442856669385,1280,"2022","11",0
"98",0.330905686858355,1285,"2009","4",1
"99",0.00832528456838228,1292,"2022","4",0
"100",8.58019703181609e-07,1293,"2009","4",0
"101",0.383411848717296,1299,"2009","4",0
"102",0.0115640133739892,1300,"2009","4",0
"103",0.931663906247463,1301,"2009","4",1
"104",0.00576236889010343,1303,"2022","5",0
"105",0.00435896681675625,1305,"2022","5",0
"106",0.00285477518999513,1307,"2021","5",0
"107",0.942477114364895,1308,"2022","5",1
"108",0.00546426963908088,1309,"2009","3",0
"109",0.000101212408581617,1312,"2009","5",0
"110",0.0722451798508271,1313,"2009","6",0
"111",0.0117834022767178,1319,"2009","4",0
"112",0.00614297230938577,1322,"2009","4",0
"113",0.0601338041186654,1326,"2009","5",0
"114",0.877515935703039,1330,"2009","5",1
"115",0.0110363529833582,1338,"2009","4",0
"116",0.324689714753233,1342,"2009","4",1
"117",0.000884026032257552,1346,"2009","4",0
"118",0.107490234324509,1350,"2009","5",0
"119",0.221230930386906,1352,"2009","4",0
