"","pr_score","count_point_id","treatment"
"178",0.178859361784777,300,0
"179",0.16852158430202,301,1
"180",0.247020893465268,302,0
"181",0.238640176907377,303,0
"182",0.162464850630973,304,0
"183",0.346265225149297,306,0
"184",0.218554611845798,307,1
"185",0.385224587310756,308,0
"186",0.289021046405656,309,0
"187",0.162361683764569,310,0
"188",0.172093577722073,311,0
"189",0.118254506214282,312,0
"190",0.178615903473505,314,0
"191",0.450374389715517,316,0
"192",0.188264074581261,317,0
"193",0.243678491385242,318,1
"194",0.162660696051347,319,0
"195",0.318174398419435,320,0
"196",0.219580002543819,323,0
"197",0.17929727585279,324,0
"198",0.217842316027978,326,0
"199",0.362911120907531,329,0
"200",0.15297028995975,330,0
"201",0.25135870830586,333,1
"202",0.216106877907176,334,0
"203",0.288671999782812,335,0
"204",0.164364883927382,336,0
"205",0.201794004419628,337,0
"206",0.234923044315535,338,0
"207",0.18706859037985,339,0
"208",0.269262381956684,340,0
"209",0.323329942480335,341,0
"210",0.172566167283464,342,0
"211",0.527659866963962,343,0
"212",0.368279854061341,344,1
"213",0.524194204387065,345,1
"214",0.124172688869921,347,0
"215",0.20811196470738,349,0
"216",0.0733741054006722,350,0
"217",0.180170604819151,351,0
"218",0.123955502767883,359,1
"219",0.230421625263275,370,0
"220",0.225383774569309,378,0
"221",0.242645729972694,380,1
"222",0.264296837252147,382,0
"223",0.0672420717484094,384,0
"224",0.150824370462896,386,0
"225",0.433729312703155,389,1
"226",0.287316369361777,391,1
"227",0.352997861119973,392,0
"228",0.372218713745938,393,0
"229",0.299534615545782,394,1
"230",0.215672761102553,395,0
"231",0.343951178030251,396,1
"232",0.283115999503077,400,0
"233",0.195487793388337,401,0
"234",0.401045173366361,402,0
"235",0.336891155278111,403,0
"236",0.247075980849228,404,0
"237",0.325989157931214,408,1
"238",0.28828655555304,409,1
"239",0.326407965646762,410,0
"240",0.210580613961553,412,0
"241",0.472194541686589,413,0
"242",0.351758254868878,415,1
"243",0.169760025283289,416,0
"244",0.0878206832445425,416,0
"245",0.202845397993096,417,0
"246",0.132017421906488,417,0
"247",0.355616124579685,418,1
"248",0.385634526465002,419,1
"249",0.26871379376019,420,0
"250",0.176067012716891,420,0
"251",0.20740038044765,421,1
"252",0.265876149966048,422,0
"253",0.180981918575099,422,0
"254",0.437540478139843,423,0
"255",0.270062560991017,424,0
"256",0.347245626833693,424,0
"257",0.252496457441549,425,1
"258",0.249004778724397,426,1
"259",0.254566861009525,427,0
"260",0.244675943596137,428,1
"261",0.18483391782101,429,0
"262",0.291348713052402,429,1
"263",0.410905664969443,430,0
"264",0.22140716159364,431,1
"265",0.100457072082749,431,0
"266",0.299257496065129,432,0
"267",0.273821410087691,433,0
"268",0.190273892107319,433,0
"269",0.212256272119856,434,1
"270",0.182424464540773,435,0
"271",0.159875929715231,436,0
"272",0.186614044064012,436,0
"273",0.291612366417028,437,0
"274",0.181103661897751,438,0
"275",0.228721131321053,439,0
"276",0.368909715781899,440,0
"277",0.574833565795953,441,0
"278",0.249027436115784,442,0
"279",0.230245128568699,443,0
"280",0.368927500384803,444,0
"281",0.265553925176586,445,0
"282",0.317922058996178,446,0
"283",0.240186661947102,447,1
"284",0.351415711563135,448,0
"285",0.593530853607572,449,0
"286",0.238580535920448,450,1
"287",0.305483665873158,451,1
"288",0.173216219210057,452,0
"289",0.240521802221209,453,1
"290",0.221498811257167,454,0
"291",0.272521792849028,455,1
"292",0.186657925086064,456,0
"293",0.118187650931727,456,0
"294",0.481630022633236,457,0
"295",0.446964861969656,458,0
"296",0.31957895664374,459,0
