"covariate","avg","stderr","ranking","scaling","variation","labels"
"age_0_19",19.4004507303352,0.290957608856787,"Q1",0.107241584677269,0.600520794485465,"19.4
(0.291)"
"age_0_19",22.7776959537978,0.293642029694663,"Q2",0.403774301297263,0.600520794485465,"22.8
(0.294)"
"age_0_19",24.810398368664,0.254620557395916,"Q3",0.639429074318541,0.600520794485465,"24.8
(0.255)"
"age_0_19",27.4203339237668,0.235030802394299,"Q4",0.870337599802432,0.600520794485465,"27.4
(0.235)"
"age_20_39",42.1128636512911,0.664166093637239,"Q1",0.907067467698609,0.551102226076181,"42.1
(0.664)"
"age_20_39",35.6395999165309,0.593612538842616,"Q2",0.588510825518534,0.551102226076181,"35.6
(0.594)"
"age_20_39",30.0257550868272,0.447039770016237,"Q3",0.232834191999145,0.551102226076181,"30
(0.447)"
"age_20_39",29.5102426293393,0.336252440566823,"Q4",0.206940864430222,0.551102226076181,"29.5
(0.336)"
"age_40_59",24.073710905215,0.249451692253239,"Q1",0.0900406286747387,0.274098083107305,"24.1
(0.249)"
"age_40_59",25.3419896225571,0.228777350775856,"Q2",0.442282081656316,0.274098083107305,"25.3
(0.229)"
"age_40_59",26.4942042896231,0.186084061845512,"Q3",0.826582469744253,0.274098083107305,"26.5
(0.186)"
"age_40_59",26.0742442361842,0.168630651650472,"Q4",0.707104238823893,0.274098083107305,"26.1
(0.169)"
"IMD_score",20.6636639547222,0.459937252990541,"Q1",0.32323003605344,0.227716440627463,"20.7
(0.46)"
"IMD_score",21.6639707979861,0.60043318852611,"Q2",0.47365896903893,0.227716440627463,"21.7
(0.6)"
"IMD_score",19.5693947072894,0.635575878307215,"Q3",0.187223328364756,0.227716440627463,"19.6
(0.636)"
"IMD_score",25.4322493123608,0.73444277045945,"Q4",0.921162669778729,0.227716440627463,"25.4
(0.734)"
"lu_residential_community",4.85534708475487,0.295459241535915,"Q1",0.30349420901969,0.192480811414226,"4.86
(0.295)"
"lu_residential_community",5.23026840058114,0.383020165136821,"Q2",0.4079975226036,0.192480811414226,"5.23
(0.383)"
"lu_residential_community",4.57844877095474,0.323444793017809,"Q3",0.235021106761478,0.192480811414226,"4.58
(0.323)"
"lu_residential_community",7.49592606322983,0.494974689193178,"Q4",0.929149563014094,0.192480811414226,"7.5
(0.495)"
"lu_commerce_developed",31.5553581491787,0.782739351592967,"Q1",0.89395679462008,0.3985710962122,"31.6
(0.783)"
"lu_commerce_developed",26.8446344150541,0.711949042822132,"Q2",0.622686297651506,0.3985710962122,"26.8
(0.712)"
"lu_commerce_developed",22.6140331047214,0.633305786468764,"Q3",0.29894605148049,0.3985710962122,"22.6
(0.633)"
"lu_commerce_developed",20.0679290448948,0.497480159614597,"Q4",0.150811705501095,0.3985710962122,"20.1
(0.497)"
"ss_visual_complexity",39.6477838363516,0.162220692410744,"Q1",0.876830776075399,0.297088528763527,"39.6
(0.162)"
"ss_visual_complexity",38.8620120911867,0.174443298671782,"Q2",0.683077777334123,0.297088528763527,"38.9
(0.174)"
"ss_visual_complexity",37.6192414784013,0.265271086668688,"Q3",0.272971271186082,0.297088528763527,"37.6
(0.265)"
"ss_visual_complexity",37.1269199430996,0.223858902488755,"Q4",0.151092184236605,0.297088528763527,"37.1
(0.224)"
"slope",15.9001324685594,0.339412911999676,"Q1",0.762091849096055,0.0417927271184576,"15.9
(0.339)"
"slope",15.4428943246285,0.343503114930176,"Q2",0.166133583995886,0.0417927271184576,"15.4
(0.344)"
"slope",15.5044246710845,0.391754781651877,"Q3",0.228701511828691,0.0417927271184576,"15.5
(0.392)"
"slope",15.9780122088489,0.38156117546186,"Q4",0.841257548059435,0.0417927271184576,"16
(0.382)"
"ss_construction",13.2591439733738,0.464211180547327,"Q1",0.905932894690289,0.380096028370609,"13.3
(0.464)"
"ss_construction",10.153164097884,0.383090096146494,"Q2",0.571617168070686,0.380096028370609,"10.2
(0.383)"
"ss_construction",8.26964643886005,0.386159853929332,"Q3",0.305667251320156,0.380096028370609,"8.27
(0.386)"
"ss_construction",6.95608257448024,0.263892890703996,"Q4",0.161468095401778,0.380096028370609,"6.96
(0.264)"
"ss_road_flat",27.8892467296843,0.31826749570308,"Q1",0.0866047857298388,0.217026034904188,"27.9
(0.318)"
"ss_road_flat",29.5266730778091,0.308235370382656,"Q2",0.468597679315956,0.217026034904188,"29.5
(0.308)"
"ss_road_flat",30.2597840734202,0.33587787727121,"Q3",0.689949183919941,0.217026034904188,"30.3
(0.336)"
"ss_road_flat",30.8331858562273,0.333065141863255,"Q4",0.827683851497052,0.217026034904188,"30.8
(0.333)"
"ss_marking",1.7142543544573,0.0803971791597814,"Q1",0.74529552402721,0.104173497954013,"1.71
(0.0804)"
"ss_marking",1.78486242704865,0.118873331929235,"Q2",0.853069102342065,0.104173497954013,"1.78
(0.119)"
"ss_marking",1.44540410789476,0.103518577494415,"Q3",0.204699254233455,0.104173497954013,"1.45
(0.104)"
"ss_marking",1.43462253437605,0.0803799483414445,"Q4",0.188215004408308,0.104173497954013,"1.43
(0.0804)"
"ss_nature",0.863902940197007,0.147313874398632,"Q1",0.156278406713974,0.0744825480493261,"0.864
(0.147)"
"ss_nature",0.921247846541534,0.121000634872236,"Q2",0.243621457412143,0.0744825480493261,"0.921
(0.121)"
"ss_nature",1.17549834468505,0.125949544233253,"Q3",0.75887079538881,0.0744825480493261,"1.18
(0.126)"
"ss_nature",1.2299414683163,0.14997230509419,"Q4",0.841803428481068,0.0744825480493261,"1.23
(0.15)"
