"","pr_score","count_point_id","year","month","treatment"
"88",0.834562662611626,1259,"2009","4",0
"89",0.164929054251069,126,"2021","10",0
"90",0.283265429837398,126,"2021","11",0
"91",0.906628620887283,1264,"2009","4",1
"92",0.67600284215214,1265,"2021","5",1
"93",0.846203460060043,1266,"2009","3",1
"94",0.776189022112603,1267,"2009","3",1
"95",0.608442503279503,1278,"2022","11",0
"96",0.294435604485853,128,"2021","11",1
"97",0.430447465892008,1280,"2022","11",0
"98",0.872073383669055,1285,"2009","4",1
"99",0.0376223158839937,1292,"2022","4",1
"100",0.952485075085282,1293,"2009","4",1
"101",0.693270509629923,1299,"2009","4",1
"102",0.165482693046364,1300,"2009","4",0
"103",0.775215616058207,1301,"2009","4",1
"104",0.050210572365046,1303,"2022","5",1
"105",0.0536939068836554,1305,"2022","5",0
"106",0.0125662639941311,1307,"2021","5",0
"107",0.0540444903017478,1308,"2022","5",0
"108",0.247781068185482,1309,"2009","3",1
"109",0.111650960721138,1312,"2009","5",0
"110",0.0124295500204337,1313,"2009","6",0
"111",0.363455251471601,1319,"2009","4",0
"112",0.0583116058282535,1322,"2009","4",0
"113",0.0578176323179348,1326,"2009","5",1
"114",0.238912088567005,1330,"2009","5",1
"115",0.243888728013948,1338,"2009","4",0
"116",0.743562832487455,1342,"2009","4",1
"117",0.0349852462819456,1346,"2009","4",0
"118",0.126681673262271,1350,"2009","5",0
"119",0.0801839272384728,1352,"2009","4",0
"120",0.268346183165811,1357,"2009","3",0
"121",0.0324691838951859,1359,"2009","3",0
"122",0.219039382609596,1362,"2009","4",0
"123",0.09004653021479,1363,"2009","4",0
"124",0.440450071906463,1375,"2009","5",1
"125",0.429111521202778,1381,"2009","5",0
"126",0.396770235485861,1387,"2009","5",1
"127",0.530011625739896,1388,"2009","4",0
"128",0.165396797373292,1404,"2009","5",0
"129",0.0760117209728508,1406,"2009","5",0
"130",0.502308095897656,1415,"2009","3",0
"131",0.25915008028892,1417,"2009","4",0
"132",0.186560190078323,1421,"2009","4",1
"133",0.218517773377929,1428,"2009","4",1
"134",0.00514280380462906,143,"2016","4",0
"135",0.00468972690187547,143,"2016","5",0
"136",0.00201951496180749,1431,"2009","6",0
"137",0.10627098319403,1433,"2009","5",0
"138",0.0179692306990011,1440,"2009","4",0
"139",0.0281150230049525,1441,"2009","4",0
"140",0.0266694365836446,1442,"2009","3",0
"141",0.026436622323411,1443,"2009","5",0
"142",0.128595468979796,1444,"2009","4",0
"143",0.0519059061872951,1446,"2009","4",0
"144",0.0250325473095886,1448,"2009","5",0
"145",0.091539838337624,1450,"2009","6",0
"146",0.218954608927137,1451,"2021","11",0
"147",0.0186596977560038,1456,"2021","8",0
"148",0.00337790900430666,1466,"2009","5",0
"149",0.0930634403758193,1467,"2009","4",0
"150",0.0765944828997955,1468,"2009","4",0
"151",0.0611278609085933,1469,"2009","5",0
"152",0.0513770242367978,1471,"2009","4",0
"153",0.00709986884978462,1473,"2009","4",0
"154",0.199220895654565,148,"2016","5",0
"155",0.0288639268659946,1485,"2009","6",0
"156",0.518234468959633,1487,"2009","5",1
"157",0.00270674580401542,1493,"2022","4",0
"158",0.000458098286661663,1510,"2022","10",0
"159",0.0279290403079383,1518,"2009","6",0
"160",0.125494989038413,1536,"2009","5",1
"161",0.0347891962676243,1543,"2021","10",0
"162",6.37534487275774e-08,1562,"2010","5",0
"163",0.0366461014869221,1563,"2022","5",0
"164",0.0173813450034731,1563,"2022","6",0
"165",4.11209644467442e-08,1564,"2010","5",0
"166",4.2234838818602e-08,1565,"2010","5",0
"167",6.68810086570398e-08,1566,"2010","5",0
"168",1.00894011379331e-07,1567,"2010","5",0
"169",2.35961861496279e-08,1571,"2010","6",0
"170",3.02030487607561e-08,1572,"2010","6",0
"171",0.109636124096565,1573,"2021","5",0
"172",0.107113388761489,1574,"2021","5",0
"173",0.0362046580320105,1575,"2021","11",0
"174",3.36360408853435e-07,1576,"2010","6",0
"175",2.58178620809207e-07,1577,"2010","6",0
"176",4.7168363701202e-08,1578,"2010","6",0
"177",4.19780825530138e-08,1579,"2010","6",0
"178",0.00874494847059286,158,"2021","8",0
"179",0.0101362183331988,158,"2021","9",0
"180",9.74426729279169e-08,1585,"2010","6",0
"181",6.75165280987707e-08,1586,"2010","6",0
"182",0.108805348585423,1587,"2022","7",0
"183",7.95267881708693e-09,1588,"2010","6",0
"184",1.18707804066338e-07,1589,"2010","6",0
"185",0.0286554416463682,1590,"2022","7",0
"186",9.5872012122174e-10,1591,"2010","6",0
"187",5.83504456230119e-09,1592,"2010","6",0
"188",0.0262194376212324,1595,"2021","4",0
"189",0.0239542351148784,1595,"2021","5",0
"190",0.682999670417749,1597,"2021","4",1
"191",0.682243144253167,1597,"2021","5",1
"192",0.104263006045784,1599,"2021","10",0
"193",0.117151116881401,1601,"2021","10",0
"194",0.212061614120781,1603,"2021","5",0
"195",0.0293519992837402,163,"2016","6",0
"196",0.497719395868348,1638,"2021","11",1
"197",0.593188912062732,1639,"2021","11",1
"198",0.0670188089699488,1640,"2021","4",0
"199",0.0543276703875885,1640,"2021","5",0
"200",0.125398648309304,1640,"2021","9",1
"201",0.0482016204593607,1645,"2021","6",0
"202",0.0235358217242001,1653,"2011","7",0
"203",0.0757804568936882,1655,"2011","9",0
"204",0.466954324538014,1656,"2011","9",1
"205",0.393249456421325,1657,"2011","9",0
"206",0.0404799404227768,1659,"2011","10",0
"207",0.126122492792927,1672,"2021","4",1
"208",0.0572630221386321,1672,"2021","6",1
"209",0.128553783366715,1686,"2021","4",0
"210",0.0392257569352611,1700,"2012","5",0
"211",0.0289303536671426,1701,"2012","5",0
"212",0.0208524328376186,1702,"2012","5",0
"213",0.178209133575164,1703,"2012","5",0
"214",0.0722685626821329,1704,"2012","5",0
"215",0.0526782910714071,1714,"2012","6",0
"216",0.26004349457625,1715,"2012","6",0
"217",0.0530328073931355,1718,"2012","6",0
"218",0.019310543963262,1719,"2012","6",0
"219",0.740676103885094,1720,"2012","6",1
"220",0.0130965637511541,1721,"2021","11",0
"221",0.254212838714442,1723,"2012","6",0
"222",0.43940203589211,1724,"2012","6",0
"223",0.119874718428064,1725,"2012","6",1
"224",0.0748019672844388,1726,"2012","6",0
"225",0.469681359878994,1727,"2012","6",1
"226",0.173400548946217,1728,"2012","6",0
"227",0.102840665679775,1729,"2012","6",1
