"covariate","avg","stderr","ranking","scaling","variation","labels"
"age_0_19",20.807270275048,0.437247101365049,"Q1",0.84998061577854,0.38541476341424,"20.8
(0.437)"
"age_0_19",19.635913769723,0.435072102192206,"Q2",0.715599914741681,0.38541476341424,"19.6
(0.435)"
"age_0_19",17.179566778018,0.454343570359335,"Q3",0.341453085450818,0.38541476341424,"17.2
(0.454)"
"age_0_19",15.1981380029513,0.414816499882495,"Q4",0.11552293809195,0.38541476341424,"15.2
(0.415)"
"age_20_39",28.8198037621261,0.641255314515676,"Q1",0.135007884545153,0.431534547958537,"28.8
(0.641)"
"age_20_39",32.5558163714409,0.723755681509015,"Q2",0.364049337747341,0.431534547958537,"32.6
(0.724)"
"age_20_39",35.1307936111178,0.80361805589341,"Q3",0.568662178078719,0.431534547958537,"35.1
(0.804)"
"age_20_39",40.5947835196548,0.832961699749059,"Q4",0.899324658274673,0.431534547958537,"40.6
(0.833)"
"age_40_59",26.4013869738884,0.304405011914546,"Q1",0.823398891935841,0.27497357610993,"26.4
(0.304)"
"age_40_59",25.9923742664283,0.284491903566799,"Q2",0.734269048581148,0.27497357610993,"26
(0.284)"
"age_40_59",24.7977961565772,0.355187950068284,"Q3",0.39817739096198,0.27497357610993,"24.8
(0.355)"
"age_40_59",23.3948146592202,0.398790688277707,"Q4",0.0974697643506444,0.27497357610993,"23.4
(0.399)"
"lu_residential_community",82.2392984117295,1.9720321825182,"Q1",0.610900854979314,0.0851420154936784,"82.2
(1.97)"
"lu_residential_community",82.0576756476323,2.07195655897197,"Q2",0.5847064357103,0.0851420154936784,"82.1
(2.07)"
"lu_residential_community",83.9653525852687,2.1324427427061,"Q3",0.822578762442221,0.0851420154936784,"84
(2.13)"
"lu_residential_community",77.6731344433787,2.66902581036089,"Q4",0.0776796508948371,0.0851420154936784,"77.7
(2.67)"
"ss_visual_complexity",32.2354657295694,0.173991735561785,"Q1",0.111999484610606,0.119142637107889,"32.2
(0.174)"
"ss_visual_complexity",32.5811848824173,0.197904005501576,"Q2",0.366300725338345,0.119142637107889,"32.6
(0.198)"
"ss_visual_complexity",33.146640098408,0.174024588486263,"Q3",0.861773922640413,0.119142637107889,"33.1
(0.174)"
"ss_visual_complexity",32.9018646340448,0.345130301063496,"Q4",0.680574654169787,0.119142637107889,"32.9
(0.345)"
"ss_construction",8.31278676446949,0.492999975908373,"Q1",0.173868922120621,0.207105863510997,"8.31
(0.493)"
"ss_construction",9.04556935235633,0.436594190820191,"Q2",0.314606963848342,0.207105863510997,"9.05
(0.437)"
"ss_construction",9.90105701769114,0.496563326759493,"Q3",0.519820158148932,0.207105863510997,"9.9
(0.497)"
"ss_construction",12.0254400346667,0.700422411096306,"Q4",0.914986568126594,0.207105863510997,"12
(0.7)"
"ss_road_flat",37.1340810937027,0.392241658267097,"Q1",0.666953138166228,0.0317504771413401,"37.1
(0.392)"
"ss_road_flat",36.9361131287876,0.362109428441884,"Q2",0.246494687530583,0.0317504771413401,"36.9
(0.362)"
"ss_road_flat",37.2706417192782,0.390505091352724,"Q3",0.88533534454567,0.0317504771413401,"37.3
(0.391)"
"ss_road_flat",36.8895965855582,0.434713538982703,"Q4",0.171554121146777,0.0317504771413401,"36.9
(0.435)"
"ss_marking",0.925134532338361,0.0770105083318692,"Q1",0.127275725825275,0.0195308119038615,"0.925
(0.077)"
"ss_marking",0.937823316436088,0.0882048541864729,"Q2",0.299921784815486,0.0195308119038615,"0.938
(0.0882)"
"ss_marking",0.968823096407974,0.0638889934823984,"Q3",0.835772982820089,0.0195308119038615,"0.969
(0.0639)"
"ss_marking",0.962827398516843,0.0681821726148623,"Q4",0.753881975429684,0.0195308119038615,"0.963
(0.0682)"
