"","pr_score","count_point_id","treatment"
"1",0.228410279609423,999994,1
"2",0.306360693531668,999993,0
"3",0.480898806458233,999990,1
"4",0.587784790960707,999990,1
"5",0.349778856428699,999985,0
"6",0.21149016129001,999983,0
"7",0.292863607717852,999978,0
"8",0.296729662853424,999978,0
"9",0.257936460422976,999977,0
"10",0.180502483271137,999976,0
"11",0.323874997478459,999969,0
"12",0.302804222078473,999967,1
"13",0.386026122201012,999967,1
"14",0.34395809031613,999965,0
"15",0.308059810567554,999964,1
"16",0.291013725012189,999964,1
"17",0.2121789751491,999962,0
"18",0.269833699432846,999961,1
"19",0.205383584852408,999959,0
"20",0.258914108215548,998097,0
"21",0.287613919853112,998097,0
"22",0.26909902608077,998097,0
"23",0.298473111489104,998097,0
"24",0.437948655782213,998071,1
"25",0.270964047251388,998065,0
"26",0.334458913633825,998065,0
"27",0.220809895237853,998047,0
"28",0.233236009190281,998036,0
"29",0.276652719938485,998025,1
"30",0.164145933239587,998017,0
"31",0.17380706677023,998017,0
"32",0.174505367425711,998017,0
"33",0.184641536691747,998017,0
"34",0.156031375602308,995157,0
"35",0.363003326557951,995150,0
"36",0.201200255763459,990714,0
"37",0.23291656078467,990714,0
"38",0.237692274192566,990708,0
"39",0.14187235657594,990705,0
"40",0.152486689152636,990704,0
"41",0.191336377223146,990689,0
"42",0.205605208391408,990684,1
"43",0.182855437843575,990681,1
"44",0.335617144289155,990672,1
"45",0.388979838029651,990672,1
"46",0.5804595819984,990664,1
"47",0.1990996104535,990660,0
"48",0.334162834230893,990653,0
"49",0.301534443086039,990643,0
"50",0.30200723575995,990642,1
"51",0.408229130070515,990642,1
"52",0.354923453841276,990636,0
"53",0.174111519823388,990627,0
"54",0.313688185178347,990619,0
"55",0.293795817056324,990563,0
"56",0.259226012302176,990460,0
"57",0.148822554033119,990442,1
"58",0.223405896418608,990442,1
"59",0.3221308046165,990441,1
"60",0.224968628552484,990440,0
"61",0.184052502673627,990403,0
"62",0.238205005403054,990394,0
"63",0.191646614495702,990359,0
"64",0.341044189762055,990358,0
"65",0.196664236083773,990357,0
"66",0.172053860609089,990356,0
"67",0.358088894493509,990355,0
"68",0.126198252005074,990354,0
"69",0.190462979342959,990354,0
"70",0.276259694271011,990353,0
"71",0.171336205833585,990352,0
"72",0.422858183731317,990350,0
"73",0.258104832578227,990349,0
"74",0.329892785178927,990349,0
"75",0.285840001031691,990348,0
"76",0.304334509890881,990347,1
"77",0.176567618888698,990346,0
"78",0.270828541396544,990345,0
"79",0.186154881906874,990343,0
"80",0.23437203292106,990343,0
"81",0.182653943453689,990342,0
"82",0.432495151819997,990341,1
"83",0.456300199810659,990341,1
"84",0.37139187828614,990340,0
"85",0.191782512565592,990339,1
"86",0.219475844104701,990339,1
"87",0.279475998121663,990338,1
"88",0.298344113435336,990337,0
"89",0.211043206155573,990336,0
"90",0.239405194120672,990334,0
"91",0.245584193191622,990334,0
"92",0.260547417571259,990333,1
"93",0.247601909807942,990332,0
"94",0.21881964159124,990331,0
"95",0.373576625602771,990330,0
"96",0.232221709737805,990329,0
"97",0.288653637171257,990329,0
"98",0.277084445682763,990164,0
"99",0.285460786614695,990164,0
"100",0.24286926726548,990153,0
"101",0.276449796252524,990153,0
"102",0.14207484453499,990152,0
"103",0.260676634505547,990149,0
"104",0.349346616069186,990149,0
"105",0.160094223677064,990148,0
"106",0.264507723206213,990148,0
"107",0.19973153257448,990147,0
"108",0.392096395341787,990146,1
"109",0.172601713249488,990145,1
"110",0.211822911973246,990144,0
"111",0.304558331633423,990143,1
"112",0.229517868288903,990142,1
"113",0.282074840304481,990140,0
"114",0.326916075469052,990140,0
"115",0.403120936973278,990139,1
"116",0.358365204191947,990138,1
"117",0.159942328354097,990044,0
"118",0.201900443190208,990028,0
"119",0.228742153900878,990027,0
"120",0.237514364480853,980006,0
"121",0.296466450835744,967554,0
"122",0.357228894994001,967554,0
"123",0.480521002754518,965631,0
"124",0.424917863585627,956887,1
"125",0.258406353915288,953313,1
"126",0.390879812433899,953311,0
"127",0.390879812433899,953311,0
"128",0.427088945041423,953311,0
"129",0.427088945041423,953311,0
"130",0.191159324109739,953308,0
"131",0.185585237004365,953284,0
"132",0.196945447432124,953284,0
"133",0.255853091466215,953280,0
"134",0.201465558697784,953275,0
"135",0.2142390169732,953264,0
"136",0.272565026536356,953262,1
"137",0.234681421496528,953260,0
"138",0.160318968128159,953255,0
"139",0.206054958869822,953255,0
"140",0.281096588912327,953223,0
"141",0.262368361567631,953219,0
"142",0.386230843850209,953214,1
"143",0.233118699880769,953208,0
"144",0.28670515877802,953208,0
"145",0.275977121490609,953198,1
"146",0.31735294064243,953198,1
"147",0.31735294064243,953198,1
"148",0.34210611583053,953198,1
"149",0.34210611583053,953198,1
"150",0.333255633894502,953195,1
"151",0.285470887343211,953192,0
"152",0.31594081126039,953192,0
"153",0.33223239672843,953184,0
"154",0.333268219579887,953171,0
"155",0.424443210028747,953170,1
"156",0.223359493989631,953146,0
"157",0.224058101285031,953145,0
"158",0.310760335694874,953132,0
"159",0.208500717095665,953110,0
"160",0.225567988857964,953083,0
"161",0.369127195069697,951769,1
"162",0.327645883791563,951769,1
"163",0.355485502462441,951769,1
"164",0.255543120464109,951769,1
"165",0.344925399280651,951769,1
"166",0.351649253256804,951769,1
"167",0.48771406113529,951768,0
"168",0.347885882895383,951767,0
"169",0.394179784664411,951767,0
"170",0.365400440007711,951767,0
"171",0.477243028453684,951767,0
"172",0.333899368150148,951767,0
"173",0.253147213321408,951764,1
"174",0.292661242580725,951764,1
"175",0.281251198677559,951764,1
"176",0.256802909960449,951764,1
"177",0.260431676699992,951764,1
"178",0.288410035749908,951764,1
"179",0.292309764336163,951764,1
"180",0.210738742592197,951764,1
"181",0.277174005722185,951764,1
"182",0.28934493967577,951761,0
"183",0.274156670619041,951761,0
"184",0.275820743903325,951761,0
"185",0.247505478104208,951761,0
"186",0.263413594507214,951761,0
"187",0.235957020286876,951761,0
"188",0.232970593683537,951761,0
"189",0.205535333948945,951761,0
"190",0.207439920874342,951761,0
"191",0.212728198126614,951761,0
"192",0.21468142658292,951761,0
"193",0.22604993098194,951761,0
"194",0.245777679010626,951761,0
"195",0.186568205481821,951760,0
"196",0.291247907272303,951759,0
"197",0.312513249115802,951759,0
"198",0.340559635438967,951759,0
"199",0.24574910006498,951759,0
"200",0.221173515594501,951759,0
"201",0.194623249194325,951756,1
"202",0.135207464559995,951755,0
"203",0.318044358519854,951754,0
"204",0.320326375190708,951754,0
"205",0.331919613481824,951754,0
"206",0.233593435997841,951754,0
"207",0.27079821535809,951754,0
"208",0.320082537143646,951754,0
"209",0.279672148632648,951753,1
"210",0.293266047166867,951753,1
"211",0.319557440956199,951751,0
"212",0.254829687093781,951751,0
"213",0.279796883818855,951751,0
"214",0.279796883818855,951751,0
"215",0.245865164044171,951751,0
"216",0.270272614160555,951751,0
