count_point_id,year,count,poi,slope
6000,2000,0.0,,0.0
6000,2001,0.0,,0.0
6000,2002,0.0,,0.0
6000,2003,0.0,,0.0
6000,2004,0.0,,0.0
6000,2005,0.0,,0.0
6000,2006,0.0,,0.0
6000,2007,0.0,,0.0
6000,2008,0.0,0.0,0.0
6000,2009,0.0,0.0,0.0
6000,2010,0.0,2.0,0.0
6000,2011,0.0,3.0,0.0
6000,2012,0.0,3.0,0.0
6000,2013,0.0,4.0,0.0
6000,2014,0.0,4.0,0.0
6000,2015,0.0,4.0,0.0
6000,2016,0.0,3.0,0.0
6000,2017,0.0,3.0,0.0
6000,2018,0.0,2.0,0.0
6000,2019,0.0,2.0,0.0
6000,2020,0.0,2.0,0.0
6001,2000,0.0,,0.0
6001,2001,0.0,,0.0
6001,2002,0.0,,0.0
6001,2003,0.0,,0.0
6001,2004,0.0,,0.0
6001,2005,0.0,,0.0
6001,2006,0.0,,0.0
6001,2007,0.0,,0.0
6001,2008,0.0,0.0,0.0
6001,2009,0.0,0.0,0.0
6001,2010,0.0,0.0,0.0
6001,2011,0.0,1.0,0.0
6001,2012,0.0,1.0,0.0
6001,2013,0.0,1.0,0.0
6001,2014,0.0,1.0,0.0
6001,2015,0.0,1.0,0.0
6001,2016,0.0,1.0,0.0
6001,2017,0.0,1.0,0.0
6001,2018,0.0,1.0,0.0
6001,2019,0.0,1.0,0.0
6001,2020,0.0,1.0,0.0
6013,2000,0.0,,0.0
6013,2001,0.0,,0.0
6013,2002,0.0,,0.0
6013,2003,0.0,,0.0
6013,2004,0.0,,0.0
6013,2005,0.0,,0.0
6013,2006,0.0,,0.0
6013,2007,0.0,,0.0
6013,2008,0.0,2.0,0.0
6013,2009,0.0,3.0,0.0
6013,2010,0.0,5.0,0.0
6013,2011,0.0,4.0,0.0
6013,2012,0.0,5.0,0.0
6013,2013,0.0,5.0,0.0
6013,2014,0.0,5.0,0.0
6013,2015,0.0,5.0,0.0
6013,2016,0.0,5.0,0.0
6013,2017,0.0,5.0,0.0
6013,2018,0.0,5.0,0.0
6013,2019,0.0,6.0,0.0
6013,2020,0.0,7.0,0.0
6071,2000,30.0,,0.0
6071,2001,31.0,,0.0
6071,2002,50.0,,0.0
6071,2003,21.0,,0.0
6071,2004,55.0,,0.0
6071,2005,70.0,,0.0
6071,2006,91.0,,0.0
6071,2007,90.0,,0.0
6071,2008,47.0,0.0,0.0
6071,2009,47.0,6.0,0.0
6071,2010,39.0,7.0,0.0
6071,2011,7.0,11.0,0.0
6071,2012,0.0,11.0,0.0
6071,2013,5.0,10.0,0.0
6071,2014,32.0,10.0,0.0
6071,2015,48.0,10.0,0.0
6071,2016,113.0,13.0,0.0
6071,2017,112.0,13.0,0.0
6071,2018,111.0,11.0,0.0
6071,2019,103.0,13.0,0.0
6071,2020,162.0,13.0,0.0
6075,2000,468.0,,0.0
6075,2001,533.0,,0.0
6075,2002,543.0,,0.0
6075,2003,634.0,,0.0
6075,2004,671.0,,0.0
6075,2005,867.0,,0.0
6075,2006,1125.0,,0.0
6075,2007,1421.0,,0.0
6075,2008,1457.0,9.0,0.0
6075,2009,2376.0,23.0,0.0
6075,2010,2208.0,59.0,0.0
6075,2011,2171.0,68.0,0.0
6075,2012,2301.0,80.0,0.0
6075,2013,2192.0,86.0,0.0
6075,2014,2359.0,98.0,0.0
6075,2015,2385.0,100.0,0.0
6075,2016,2467.0,116.0,0.0
6075,2017,2004.0,144.0,0.0
6075,2018,1979.0,151.0,0.0
6075,2019,1855.0,151.0,0.0
6075,2020,2295.0,152.0,0.0
6076,2000,31.0,,0.0
6076,2001,35.0,,0.0
6076,2002,37.0,,0.0
6076,2003,54.0,,0.0
6076,2004,47.0,,0.0
6076,2005,47.0,,0.0
6076,2006,72.0,,0.0
6076,2007,93.0,,0.0
6076,2008,109.0,1.0,0.0
6076,2009,118.0,1.0,0.0
6076,2010,55.0,1.0,0.0
6076,2011,0.0,4.0,0.0
6076,2012,6.0,4.0,0.0
6076,2013,110.0,5.0,0.0
6076,2014,114.0,4.0,0.0
6076,2015,96.0,4.0,0.0
6076,2016,100.0,4.0,0.0
6076,2017,77.0,4.0,0.0
6076,2018,76.0,4.0,0.0
6076,2019,71.0,7.0,0.0
6076,2020,126.0,9.0,0.0
6077,2000,54.0,,0.0
6077,2001,21.0,,0.0
6077,2002,19.0,,0.0
6077,2003,16.0,,0.0
6077,2004,34.0,,0.0
6077,2005,34.0,,0.0
6077,2006,45.0,,0.0
6077,2007,45.0,,0.0
6077,2008,0.0,0.0,0.0
6077,2009,2.0,1.0,0.0
6077,2010,12.0,1.0,0.0
6077,2011,1.0,1.0,0.0
6077,2012,0.0,2.0,0.0
6077,2013,0.0,2.0,0.0
6077,2014,104.0,2.0,0.0
6077,2015,45.0,2.0,0.0
6077,2016,45.0,2.0,0.0
6077,2017,40.0,3.0,0.0
6077,2018,50.0,3.0,0.0
6077,2019,14.0,4.0,0.0
6077,2020,18.0,4.0,0.0
6094,2000,369.0,,0.0
6094,2001,421.0,,0.0
6094,2002,801.0,,0.0
6094,2003,844.0,,0.0
6094,2004,885.0,,0.0
6094,2005,852.0,,0.0
6094,2006,776.0,,0.0
6094,2007,767.0,,0.0
6094,2008,1191.0,0.0,0.0
6094,2009,1180.0,35.0,0.0
6094,2010,1301.0,94.0,0.0
6094,2011,1278.0,129.0,0.0
6094,2012,1313.0,114.0,0.0
6094,2013,1251.0,117.0,0.0
6094,2014,1346.0,119.0,0.0
6094,2015,1361.0,119.0,0.0
6094,2016,1408.0,125.0,0.0
6094,2017,1989.0,128.0,0.0
6094,2018,1611.0,133.0,0.0
6094,2019,1510.0,133.0,0.0
6094,2020,1868.0,134.0,0.0
6095,2000,270.0,,0.0
6095,2001,307.0,,0.0
6095,2002,320.0,,0.0
6095,2003,374.0,,0.0
6095,2004,395.0,,0.0
6095,2005,511.0,,0.0
6095,2006,663.0,,0.0
6095,2007,656.0,,0.0
6095,2008,996.0,1.0,0.0
6095,2009,988.0,19.0,0.0
6095,2010,1082.0,32.0,0.0
6095,2011,1063.0,31.0,0.0
6095,2012,1092.0,31.0,0.0
6095,2013,1041.0,68.0,0.0
6095,2014,1120.0,62.0,0.0
6095,2015,1490.0,66.0,0.0
6095,2016,1541.0,114.0,0.0
6095,2017,1505.0,115.0,0.0
6095,2018,1487.0,117.0,0.0
6095,2019,996.0,125.0,0.0
6095,2020,1233.0,134.0,0.0
6096,2000,176.0,,0.0
6096,2001,193.0,,0.0
6096,2002,200.0,,0.0
6096,2003,291.0,,0.0
6096,2004,250.0,,0.0
6096,2005,176.0,,0.0
6096,2006,218.0,,0.0
6096,2007,282.0,,0.0
6096,2008,329.0,0.0,0.0
6096,2009,177.0,14.0,0.0
6096,2010,174.0,18.0,0.0
6096,2011,213.0,19.0,0.0
6096,2012,184.0,23.0,0.0
6096,2013,151.0,20.0,0.0
6096,2014,169.0,21.0,0.0
6096,2015,194.0,21.0,0.0
6096,2016,181.0,19.0,0.0
6096,2017,176.0,16.0,0.0
6096,2018,174.0,15.0,0.0
6096,2019,163.0,15.0,0.0
6096,2020,202.0,17.0,0.0
6097,2000,0.0,,0.0
6097,2001,0.0,,0.0
6097,2002,0.0,,0.0
6097,2003,14.0,,0.0
6097,2004,13.0,,0.0
6097,2005,6.0,,0.0
6097,2006,5.0,,0.0
6097,2007,23.0,,0.0
6097,2008,23.0,0.0,0.0
6097,2009,4.0,1.0,0.0
6097,2010,3.0,0.0,0.0
6097,2011,0.0,0.0,0.0
6097,2012,0.0,0.0,0.0
6097,2013,0.0,1.0,0.0
6097,2014,30.0,1.0,0.0
6097,2015,28.0,1.0,0.0
6097,2016,2.0,1.0,0.0
6097,2017,2.0,0.0,0.0
6097,2018,4.0,0.0,0.0
6097,2019,4.0,0.0,0.0
6097,2020,31.0,0.0,0.0
6107,2000,1168.0,,0.0
6107,2001,1331.0,,0.0
6107,2002,1355.0,,0.0
6107,2003,2179.0,,0.0
6107,2004,2309.0,,0.0
6107,2005,2980.0,,0.0
6107,2006,1774.0,,0.0
6107,2007,1754.0,,0.0
6107,2008,1800.0,4.0,0.0
6107,2009,3482.0,30.0,0.0
6107,2010,3840.0,106.0,0.0
6107,2011,3775.0,141.0,0.0
6107,2012,3879.0,125.0,0.0
6107,2013,3153.0,127.0,0.0
6107,2014,3392.0,129.0,0.0
6107,2015,3430.0,136.0,0.0
6107,2016,3548.0,143.0,0.0
6107,2017,3465.0,148.0,0.0
6107,2018,3423.0,174.0,0.0
6107,2019,3208.0,177.0,0.0
6107,2020,3968.0,183.0,0.0
6108,2000,1655.0,,0.0
6108,2001,1885.0,,0.0
6108,2002,2685.0,,0.0
6108,2003,4908.0,,0.0
6108,2004,5198.0,,0.0
6108,2005,6710.0,,0.0
6108,2006,8713.0,,0.0
6108,2007,1882.0,,0.0
6108,2008,1931.0,2.0,0.0
6108,2009,1914.0,38.0,0.0
6108,2010,2112.0,43.0,0.0
6108,2011,2077.0,53.0,0.0
6108,2012,2134.0,54.0,0.0
6108,2013,5071.0,57.0,0.0
6108,2014,5457.0,81.0,0.0
6108,2015,5518.0,92.0,0.0
6108,2016,5707.0,96.0,0.0
6108,2017,5575.0,114.0,0.0
6108,2018,4071.0,116.0,0.0
6108,2019,3815.0,117.0,0.0
6108,2020,4720.0,120.0,0.0
6109,2000,648.0,,0.0
6109,2001,739.0,,0.0
6109,2002,752.0,,0.0
6109,2003,877.0,,0.0
6109,2004,930.0,,0.0
6109,2005,1200.0,,0.0
6109,2006,1558.0,,0.0
6109,2007,1541.0,,0.0
6109,2008,1581.0,0.0,0.0
6109,2009,1567.0,2.0,0.0
6109,2010,1729.0,2.0,0.0
6109,2011,1652.0,5.0,0.0
6109,2012,1697.0,5.0,0.0
6109,2013,1617.0,5.0,0.0
6109,2014,1740.0,8.0,0.0
6109,2015,1760.0,11.0,0.0
6109,2016,1297.0,11.0,0.0
6109,2017,1267.0,14.0,0.0
6109,2018,1251.0,14.0,0.0
6109,2019,1173.0,15.0,0.0
6109,2020,1451.0,18.0,0.0
6111,2000,365.0,,0.0
6111,2001,416.0,,0.0
6111,2002,423.0,,0.0
6111,2003,493.0,,0.0
6111,2004,627.0,,0.0
6111,2005,808.0,,0.0
6111,2006,1049.0,,0.0
6111,2007,1038.0,,0.0
6111,2008,1066.0,2.0,0.0
6111,2009,968.0,11.0,0.0
6111,2010,660.0,19.0,0.0
6111,2011,649.0,21.0,0.0
6111,2012,790.0,20.0,0.0
6111,2013,1102.0,21.0,0.0
6111,2014,1186.0,21.0,0.0
6111,2015,1199.0,21.0,0.0
6111,2016,1240.0,32.0,0.0
6111,2017,959.0,36.0,0.0
6111,2018,947.0,36.0,0.0
6111,2019,887.0,36.0,0.0
6111,2020,1098.0,54.0,0.0
6119,2000,2135.0,,0.0
6119,2001,2212.0,,0.0
6119,2002,2110.0,,0.0
6119,2003,3028.0,,0.0
6119,2004,1060.0,,0.0
6119,2005,1194.0,,0.0
6119,2006,1362.0,,0.0
6119,2007,1810.0,,0.0
6119,2008,1772.0,17.0,0.0
6119,2009,1801.0,29.0,0.0
6119,2010,1960.0,86.0,0.0
6119,2011,1945.0,128.0,0.0
6119,2012,3815.0,144.0,0.0
6119,2013,3150.0,175.0,0.0
6119,2014,3160.0,165.0,0.0
6119,2015,2981.0,181.0,0.0
6119,2016,3084.0,294.0,0.0
6119,2017,2302.0,311.0,0.0
6119,2018,2344.0,342.0,0.0
6119,2019,2196.0,359.0,0.0
6119,2020,2717.0,375.0,0.0
6120,2000,1875.0,,0.0
6120,2001,971.0,,0.0
6120,2002,926.0,,0.0
6120,2003,2510.0,,0.0
6120,2004,2152.0,,0.0
6120,2005,3283.0,,0.0
6120,2006,2167.0,,0.0
6120,2007,1683.0,,0.0
6120,2008,2636.0,1.0,0.0
6120,2009,2653.0,13.0,0.0
6120,2010,2434.0,70.0,0.0
6120,2011,2415.0,139.0,0.0
6120,2012,2573.0,147.0,0.0
6120,2013,2125.0,156.0,0.0
6120,2014,2231.0,161.0,0.0
6120,2015,2104.0,162.0,0.0
6120,2016,2177.0,176.0,0.0
6120,2017,2530.0,189.0,0.0
6120,2018,2316.0,194.0,0.0
6120,2019,2206.0,223.0,0.0
6120,2020,2729.0,314.0,0.0
6121,2000,667.0,,0.0
6121,2001,531.0,,0.0
6121,2002,540.0,,0.0
6121,2003,1408.0,,0.0
6121,2004,838.0,,0.0
6121,2005,1082.0,,0.0
6121,2006,1405.0,,0.0
6121,2007,709.0,,0.0
6121,2008,599.0,1.0,0.0
6121,2009,562.0,35.0,0.0
6121,2010,779.0,68.0,0.0
6121,2011,532.0,81.0,0.0
6121,2012,887.0,94.0,0.0
6121,2013,684.0,72.0,0.0
6121,2014,736.0,77.0,0.0
6121,2015,380.0,82.0,0.0
6121,2016,393.0,84.0,0.0
6121,2017,357.0,93.0,0.0
6121,2018,320.0,126.0,0.0
6121,2019,375.0,129.0,0.0
6121,2020,463.0,151.0,0.0
6122,2000,199.0,,0.0
6122,2001,216.0,,0.0
6122,2002,225.0,,0.0
6122,2003,257.0,,0.0
6122,2004,222.0,,0.0
6122,2005,227.0,,0.0
6122,2006,281.0,,0.0
6122,2007,363.0,,0.0
6122,2008,425.0,3.0,0.0
6122,2009,224.0,8.0,0.0
6122,2010,0.0,11.0,0.0
6122,2011,234.0,11.0,0.0
6122,2012,329.0,11.0,0.0
6122,2013,316.0,7.0,0.0
6122,2014,355.0,8.0,0.0
6122,2015,454.0,10.0,0.0
6122,2016,470.0,10.0,0.0
6122,2017,459.0,12.0,0.0
6122,2018,368.0,13.0,0.0
6122,2019,345.0,17.0,0.0
6122,2020,540.0,19.0,0.0
6123,2000,186.0,,0.0
6123,2001,204.0,,0.0
6123,2002,80.0,,0.0
6123,2003,116.0,,0.0
6123,2004,100.0,,0.0
6123,2005,102.0,,0.0
6123,2006,127.0,,0.0
6123,2007,164.0,,0.0
6123,2008,192.0,3.0,0.0
6123,2009,75.0,3.0,0.0
6123,2010,73.0,3.0,0.0
6123,2011,75.0,4.0,0.0
6123,2012,65.0,4.0,0.0
6123,2013,82.0,4.0,0.0
6123,2014,92.0,3.0,0.0
6123,2015,106.0,3.0,0.0
6123,2016,110.0,3.0,0.0
6123,2017,174.0,3.0,0.0
6123,2018,171.0,3.0,0.0
6123,2019,161.0,3.0,0.0
6123,2020,199.0,3.0,0.0
6150,2000,134.0,,0.0
6150,2001,147.0,,0.0
6150,2002,29.0,,0.0
6150,2003,44.0,,0.0
6150,2004,38.0,,0.0
6150,2005,39.0,,0.0
6150,2006,49.0,,0.0
6150,2007,53.0,,0.0
6150,2008,63.0,0.0,0.0
6150,2009,69.0,0.0,0.0
6150,2010,66.0,0.0,0.0
6150,2011,66.0,1.0,0.0
6150,2012,57.0,3.0,0.0
6150,2013,47.0,2.0,0.0
6150,2014,52.0,2.0,0.0
6150,2015,60.0,2.0,0.0
6150,2016,105.0,5.0,0.0
6150,2017,102.0,5.0,0.0
6150,2018,101.0,5.0,0.0
6150,2019,95.0,7.0,0.0
6150,2020,117.0,7.0,0.0
6151,2000,156.0,,0.0
6151,2001,108.0,,0.0
6151,2002,112.0,,0.0
6151,2003,127.0,,0.0
6151,2004,110.0,,0.0
6151,2005,218.0,,0.0
6151,2006,271.0,,0.0
6151,2007,350.0,,0.0
6151,2008,84.0,0.0,0.0
6151,2009,91.0,1.0,0.0
6151,2010,88.0,1.0,0.0
6151,2011,88.0,8.0,0.0
6151,2012,337.0,10.0,0.0
6151,2013,276.0,9.0,0.0
6151,2014,310.0,9.0,0.0
6151,2015,356.0,9.0,0.0
6152,2000,1544.0,,0.0
6152,2001,1599.0,,0.0
6152,2002,1526.0,,0.0
6152,2003,653.0,,0.0
6152,2004,932.0,,0.0
6152,2005,1051.0,,0.0
6152,2006,1246.0,,0.0
6152,2007,1050.0,,0.0
6152,2008,1028.0,8.0,0.0
6152,2009,1010.0,30.0,0.0
6152,2010,959.0,107.0,0.0
6152,2011,951.0,152.0,0.0
6152,2012,951.0,166.0,0.0
6152,2013,785.0,135.0,0.0
6152,2014,788.0,209.0,0.0
6152,2015,743.0,234.0,0.0
6152,2016,769.0,239.0,0.0
6152,2017,751.0,247.0,0.0
6152,2018,898.0,246.0,0.0
6152,2019,841.0,245.0,0.0
6152,2020,1041.0,269.0,0.0
6188,2000,48.0,,0.0
6188,2001,53.0,,0.0
6188,2002,52.0,,0.0
6188,2003,75.0,,0.0
6188,2004,66.0,,0.0
6188,2005,66.0,,0.0
6188,2006,180.0,,0.0
6188,2007,233.0,,0.0
6188,2008,272.0,1.0,0.0
6188,2009,295.0,1.0,0.0
6188,2010,285.0,1.0,0.0
6188,2011,155.0,0.0,0.0
6188,2012,134.0,0.0,0.0
6188,2013,110.0,0.0,0.0
6188,2014,123.0,0.0,0.0
6188,2015,141.0,0.0,0.0
6188,2016,177.0,0.0,0.0
6188,2017,209.0,0.0,0.0
6188,2018,204.0,0.0,0.0
6188,2019,187.0,0.0,0.0
6188,2020,231.0,0.0,0.0
6190,2000,1169.0,,0.0
6190,2001,1331.0,,0.0
6190,2002,1355.0,,0.0
6190,2003,1581.0,,0.0
6190,2004,1585.0,,0.0
6190,2005,2046.0,,0.0
6190,2006,2657.0,,0.0
6190,2007,2628.0,,0.0
6190,2008,2696.0,16.0,0.0
6190,2009,4041.0,48.0,0.0
6190,2010,4458.0,144.0,0.0
6190,2011,4382.0,185.0,0.0
6190,2012,5196.0,199.0,0.0
6190,2013,4950.0,216.0,0.0
6190,2014,5327.0,207.0,0.0
6190,2015,5386.0,197.0,0.0
6190,2016,5571.0,251.0,0.0
6190,2017,5441.0,268.0,0.0
6190,2018,5173.0,290.0,0.0
6190,2019,4847.0,306.0,0.0
6190,2020,5997.0,320.0,0.0
6199,2000,64.0,,0.0
6199,2001,191.0,,0.0
6199,2002,199.0,,0.0
6199,2003,84.0,,0.0
6199,2004,72.0,,0.0
6199,2005,72.0,,0.0
6199,2006,89.0,,0.0
6199,2007,106.0,,0.0
6199,2008,124.0,0.0,0.0
6199,2009,135.0,5.0,0.0
6199,2010,131.0,5.0,0.0
6199,2011,266.0,7.0,0.0
6199,2012,230.0,9.0,0.0
6199,2013,188.0,10.0,0.0
6199,2014,212.0,14.0,0.0
6199,2015,243.0,18.0,0.0
6199,2016,184.0,18.0,0.0
6199,2017,179.0,18.0,0.0
6199,2018,177.0,18.0,0.0
6199,2019,166.0,24.0,0.0
6199,2020,205.0,24.0,0.0
6200,2000,113.0,,0.0
6200,2001,125.0,,0.0
6200,2002,129.0,,0.0
6200,2003,187.0,,0.0
6200,2004,161.0,,0.0
6200,2005,165.0,,0.0
6200,2006,279.0,,0.0
6200,2007,361.0,,0.0
6200,2008,422.0,1.0,0.0
6200,2009,458.0,4.0,0.0
6200,2010,443.0,16.0,0.0
6201,2000,1020.0,,0.0
6201,2001,1162.0,,0.0
6201,2002,453.0,,0.0
6201,2003,528.0,,0.0
6201,2004,560.0,,0.0
6201,2005,745.0,,0.0
6201,2006,968.0,,0.0
6201,2007,1355.0,,0.0
6201,2008,1390.0,1.0,0.0
6201,2009,1037.0,10.0,0.0
6201,2010,1884.0,16.0,0.0
6201,2011,1851.0,26.0,0.0
6201,2012,1902.0,34.0,0.0
6201,2013,1812.0,36.0,0.0
6201,2014,3115.0,42.0,0.0
6201,2015,3149.0,42.0,0.0
6201,2016,3257.0,44.0,0.0
6201,2017,3182.0,47.0,0.0
6201,2018,3143.0,60.0,0.0
6201,2019,2836.0,62.0,0.0
6201,2020,3509.0,63.0,0.0
6216,2000,482.0,,0.0
6216,2001,549.0,,0.0
6216,2002,559.0,,0.0
6216,2003,652.0,,0.0
6216,2004,428.0,,0.0
6216,2005,552.0,,0.0
6216,2006,718.0,,0.0
6216,2007,710.0,,0.0
6216,2008,728.0,0.0,0.0
6216,2009,567.0,25.0,0.0
6216,2010,525.0,33.0,0.0
6216,2011,718.0,44.0,0.0
6216,2012,703.0,53.0,0.0
6216,2013,714.0,45.0,0.0
6216,2014,768.0,44.0,0.0
6216,2015,473.0,43.0,0.0
6216,2016,489.0,50.0,0.0
6216,2017,448.0,49.0,0.0
6216,2018,442.0,48.0,0.0
6216,2019,415.0,58.0,0.0
6216,2020,513.0,109.0,0.0
6242,2000,1138.0,,0.0
6242,2001,380.0,,0.0
6242,2002,387.0,,0.0
6242,2003,750.0,,0.0
6242,2004,794.0,,0.0
6242,2005,550.0,,0.0
6242,2006,714.0,,0.0
6242,2007,711.0,,0.0
6242,2008,729.0,0.0,0.0
6242,2009,723.0,4.0,0.0
6242,2010,798.0,6.0,0.0
6242,2011,711.0,18.0,0.0
6242,2012,731.0,19.0,0.0
6242,2013,696.0,24.0,0.0
6242,2014,749.0,23.0,0.0
6242,2015,757.0,25.0,0.0
6242,2016,783.0,36.0,0.0
6242,2017,1012.0,34.0,0.0
6242,2018,1000.0,35.0,0.0
6242,2019,937.0,45.0,0.0
6242,2020,1159.0,47.0,0.0
6243,2000,57.0,,0.0
6243,2001,110.0,,0.0
6243,2002,115.0,,0.0
6243,2003,73.0,,0.0
6243,2004,63.0,,0.0
6243,2005,82.0,,0.0
6243,2006,102.0,,0.0
6243,2007,86.0,,0.0
6243,2008,100.0,0.0,0.0
6243,2009,109.0,2.0,0.0
6243,2010,115.0,8.0,0.0
6243,2011,115.0,9.0,0.0
6243,2012,99.0,11.0,0.0
6243,2013,81.0,10.0,0.0
6243,2014,91.0,10.0,0.0
6243,2015,147.0,10.0,0.0
6243,2016,152.0,10.0,0.0
6243,2017,149.0,10.0,0.0
6243,2018,147.0,10.0,0.0
6243,2019,138.0,8.0,0.0
6243,2020,75.0,11.0,0.0
6252,2000,160.0,,0.0
6252,2001,159.0,,0.0
6252,2002,162.0,,0.0
6252,2003,210.0,,0.0
6252,2004,222.0,,0.0
6252,2005,116.0,,0.0
6252,2006,150.0,,0.0
6252,2007,385.0,,0.0
6252,2008,229.0,0.0,0.0
6252,2009,227.0,1.0,0.0
6252,2010,250.0,9.0,0.0
6252,2011,318.0,9.0,0.0
6252,2012,327.0,14.0,0.0
6252,2013,311.0,14.0,0.0
6252,2014,335.0,14.0,0.0
6252,2015,339.0,15.0,0.0
6252,2016,579.0,15.0,0.0
6252,2017,566.0,15.0,0.0
6252,2018,559.0,15.0,0.0
6252,2019,524.0,15.0,0.0
6252,2020,554.0,15.0,0.0
6266,2000,1501.0,,0.0
6266,2001,1709.0,,0.0
6266,2002,684.0,,0.0
6266,2003,4006.0,,0.0
6266,2004,4241.0,,0.0
6266,2005,2523.0,,0.0
6266,2006,3277.0,,0.0
6266,2007,1349.0,,0.0
6266,2008,1383.0,0.0,0.0
6266,2009,1371.0,26.0,0.0
6266,2010,1512.0,29.0,0.0
6266,2011,1486.0,36.0,0.0
6266,2012,1527.0,36.0,0.0
6266,2013,1455.0,38.0,0.0
6266,2014,1565.0,60.0,0.0
6266,2015,1583.0,71.0,0.0
6266,2016,2972.0,69.0,0.0
6266,2017,2903.0,73.0,0.0
6266,2018,2867.0,90.0,0.0
6266,2019,1602.0,92.0,0.0
6266,2020,2045.0,104.0,0.0
6267,2000,345.0,,0.0
6267,2001,393.0,,0.0
6267,2002,400.0,,0.0
6267,2003,466.0,,0.0
6267,2004,451.0,,0.0
6267,2005,582.0,,0.0
6267,2006,757.0,,0.0
6267,2007,748.0,,0.0
6267,2008,767.0,0.0,0.0
6267,2009,871.0,14.0,0.0
6267,2010,961.0,16.0,0.0
6267,2011,945.0,20.0,0.0
6267,2012,971.0,25.0,0.0
6267,2013,1080.0,29.0,0.0
6267,2014,1162.0,48.0,0.0
6267,2015,1175.0,47.0,0.0
6267,2016,1216.0,48.0,0.0
6267,2017,909.0,47.0,0.0
6267,2018,897.0,46.0,0.0
6267,2019,841.0,46.0,0.0
6267,2020,1040.0,46.0,0.0
6268,2000,201.0,,0.0
6268,2001,221.0,,0.0
6268,2002,230.0,,0.0
6268,2003,334.0,,0.0
6268,2004,72.0,,0.0
6268,2005,73.0,,0.0
6268,2006,91.0,,0.0
6268,2007,117.0,,0.0
6268,2008,137.0,6.0,0.0
6268,2009,88.0,8.0,0.0
6268,2010,85.0,8.0,0.0
6268,2011,85.0,9.0,0.0
6268,2012,73.0,10.0,0.0
6268,2013,105.0,11.0,0.0
6268,2014,118.0,13.0,0.0
6268,2015,136.0,13.0,0.0
6268,2016,140.0,13.0,0.0
6268,2017,137.0,13.0,0.0
6268,2018,119.0,13.0,0.0
6268,2019,112.0,19.0,0.0
6268,2020,138.0,20.0,0.0
6425,2000,1770.0,,0.0
6425,2001,2016.0,,0.0
6425,2002,1843.0,,0.0
6425,2003,954.0,,0.0
6425,2004,1011.0,,0.0
6425,2005,5826.0,,0.0
6425,2006,7566.0,,0.0
6425,2007,7482.0,,0.0
6425,2008,3533.0,14.0,0.0
6425,2009,3501.0,36.0,0.0
6425,2010,3862.0,151.0,0.0
6425,2011,3797.0,279.0,0.0
6425,2012,3521.0,290.0,0.0
6425,2013,3355.0,364.0,0.0
6425,2014,3610.0,367.0,0.0
6425,2015,3650.0,384.0,0.0
6425,2016,3775.0,471.0,0.0
6425,2017,3688.0,474.0,0.0
6425,2018,3642.0,506.0,0.0
6425,2019,3413.0,527.0,0.0
6425,2020,2254.0,527.0,0.0
6426,2000,1095.0,,0.0
6426,2001,1134.0,,0.0
6426,2002,1081.0,,0.0
6426,2003,1511.0,,0.0
6426,2004,588.0,,0.0
6426,2005,663.0,,0.0
6426,2006,756.0,,0.0
6426,2007,1027.0,,0.0
6426,2008,1005.0,6.0,0.0
6426,2009,1021.0,19.0,0.0
6426,2010,1110.0,101.0,0.0
6426,2011,1101.0,139.0,0.0
6426,2012,1114.0,232.0,0.0
6426,2013,920.0,229.0,0.0
6426,2014,923.0,248.0,0.0
6426,2015,871.0,254.0,0.0
6426,2016,1833.0,284.0,0.0
6426,2017,1790.0,283.0,0.0
6426,2018,1768.0,293.0,0.0
6426,2019,1657.0,306.0,0.0
6426,2020,2050.0,348.0,0.0
6428,2000,901.0,,0.0
6428,2001,1026.0,,0.0
6428,2002,1045.0,,0.0
6428,2003,1263.0,,0.0
6428,2004,1337.0,,0.0
6428,2005,1726.0,,0.0
6428,2006,2241.0,,0.0
6428,2007,2217.0,,0.0
6428,2008,2274.0,0.0,0.0
6428,2009,2253.0,12.0,0.0
6428,2010,2485.0,16.0,0.0
6428,2011,656.0,23.0,0.0
6428,2012,674.0,37.0,0.0
6428,2013,642.0,39.0,0.0
6428,2014,691.0,39.0,0.0
6428,2015,699.0,42.0,0.0
6428,2016,723.0,47.0,0.0
6428,2017,575.0,45.0,0.0
6428,2018,613.0,46.0,0.0
6428,2019,602.0,76.0,0.0
6428,2020,745.0,96.0,0.0
6429,2000,33.0,,0.0
6429,2001,38.0,,0.0
6429,2002,31.0,,0.0
6429,2003,48.0,,0.0
6429,2004,45.0,,0.0
6429,2005,60.0,,0.0
6429,2006,125.0,,0.0
6429,2007,34.0,,0.0
6429,2008,24.0,0.0,0.0
6429,2009,0.0,0.0,0.0
6429,2010,89.0,0.0,0.0
6429,2011,0.0,0.0,0.0
6429,2012,0.0,1.0,0.0
6429,2013,3.0,1.0,0.0
6429,2014,183.0,4.0,0.0
6429,2015,98.0,4.0,0.0
6429,2016,101.0,4.0,0.0
6429,2017,255.0,4.0,0.0
6429,2018,252.0,4.0,0.0
6429,2019,64.0,4.0,0.0
6429,2020,81.0,4.0,0.0
6458,2000,111.0,,0.0
6458,2001,62.0,,0.0
6458,2002,20.0,,0.0
6458,2003,51.0,,0.0
6458,2004,26.0,,0.0
6458,2005,27.0,,0.0
6458,2006,55.0,,0.0
6458,2007,49.0,,0.0
6458,2008,38.0,1.0,0.0
6458,2009,18.0,1.0,0.0
6458,2010,52.0,1.0,0.0
