"covariate","avg","stderr","ranking","scaling","variation","labels"
"IMD_score",14.2834794010417,0.529194671839389,"Q1",0.0923970723483561,0.510883840192039,"14.3
(0.529)"
"IMD_score",20.6129339647917,0.549973157582258,"Q2",0.413389857326379,0.510883840192039,"20.6
(0.55)"
"IMD_score",26.2867405108988,0.595652504534792,"Q3",0.78046610560203,0.510883840192039,"26.3
(0.596)"
"IMD_score",26.2720751294443,0.575240433071758,"Q4",0.779706610744241,0.510883840192039,"26.3
(0.575)"
"age_0_19",24.0846595043943,0.245378292985825,"Q1",0.763938401022109,0.119785292671647,"24.1
(0.245)"
"age_0_19",23.4373467889671,0.323191371163548,"Q2",0.405282554304711,0.119785292671647,"23.4
(0.323)"
"age_0_19",24.1630945084254,0.338292263736651,"Q3",0.798196812532058,0.119785292671647,"24.2
(0.338)"
"age_0_19",22.7116412273976,0.342184036835628,"Q4",0.0943340474898403,0.119785292671647,"22.7
(0.342)"
"age_20_39",26.5000486566389,0.42535705510587,"Q1",0.0929288271050782,0.555882062246246,"26.5
(0.425)"
"age_20_39",33.216494560521,0.503489071266437,"Q2",0.423772704666516,0.555882062246246,"33.2
(0.503)"
"age_20_39",37.7878817232268,0.548450145971291,"Q3",0.718138374323931,0.555882062246246,"37.8
(0.548)"
"age_20_39",39.9295762180344,0.607333166742554,"Q4",0.825842892962032,0.555882062246246,"39.9
(0.607)"
"age_40_59",28.86453802307,0.163518799051388,"Q1",0.915667913364335,0.634454732711436,"28.9
(0.164)"
"age_40_59",25.7141137568747,0.165305479370747,"Q2",0.537347825556904,0.634454732711436,"25.7
(0.165)"
"age_40_59",23.8952694414433,0.199485598235389,"Q3",0.258873450710583,0.634454732711436,"23.9
(0.199)"
"age_40_59",23.4614978037882,0.194715145001972,"Q4",0.205128722323122,0.634454732711436,"23.5
(0.195)"
"lu_residential_community",6.91047512407801,0.475649821809512,"Q1",0.812759582266142,0.222138126219447,"6.91
(0.476)"
"lu_residential_community",6.02310697061883,0.337535592754635,"Q2",0.621886834522664,0.222138126219447,"6.02
(0.338)"
"lu_residential_community",5.90933380062447,0.413194256196943,"Q3",0.59342892641566,0.222138126219447,"5.91
(0.413)"
"lu_residential_community",3.34202851850563,0.263813819904883,"Q4",0.075654111164098,0.222138126219447,"3.34
(0.264)"
"lu_commerce_developed",20.5038216740074,0.583550626540841,"Q1",0.105793594710709,0.303315959883946,"20.5
(0.584)"
"lu_commerce_developed",24.155896836711,0.632751711469747,"Q2",0.383469273912999,0.303315959883946,"24.2
(0.633)"
"lu_commerce_developed",27.1793704454013,0.733111212018639,"Q3",0.688798120723934,0.303315959883946,"27.2
(0.733)"
"lu_commerce_developed",29.3284658328671,0.771379803468904,"Q4",0.853863479046931,0.303315959883946,"29.3
(0.771)"
