"estimate","std.err","covariate","category"
"-0.150849929680516","0.163197343227538","age_0_19","0-33%"
"-0.0997580685819994","0.185566188734416","age_0_19","33-66%"
"-0.217126323114216","0.177860237255722","age_0_19","66-100%"
"-0.238644011104976","0.166006151769824","age_20_39","0-33%"
"-0.100214046777507","0.187528070851476","age_20_39","33-66%"
"-0.151473020612848","0.165165899895029","age_20_39","66-100%"
"-0.249879196263867","0.148452746555753","age_40_59","0-33%"
"-0.238181260271151","0.214209168103502","age_40_59","33-66%"
"-0.0589534084517486","0.191395723233924","age_40_59","66-100%"
"0.12397500184565","0.152142549295372","lu_residential_community","0-33%"
"-0.430067443150587","0.207305884126341","lu_residential_community","33-66%"
"-0.150229736133256","0.183575419241509","lu_residential_community","66-100%"
"-0.151540299369792","0.261460562566778","ss_visual_complexity","0-33%"
"-0.378339440588333","0.239588519438215","ss_visual_complexity","33-66%"
"-0.228743363399936","0.134172674989688","ss_visual_complexity","66-100%"
"-0.343934619435643","0.182413557611262","slope","0-33%"
"0.0510711247164226","0.192690008896738","slope","33-66%"
"-0.223579114320911","0.151717685497546","slope","66-100%"
"-0.377773150015094","0.278669618188485","ss_construction","0-33%"
"0.164406669628342","0.185112635665095","ss_construction","33-66%"
"-0.301466518880128","0.141751249146336","ss_construction","66-100%"
"-0.0972591253682441","0.137348044970688","ss_road_flat","0-33%"
"-0.129277821411012","0.202143361836199","ss_road_flat","33-66%"
"-0.26586000970969","0.215045070114282","ss_road_flat","66-100%"
"-0.173169937733343","0.200518983401199","ss_marking","0-33%"
"-0.187030372954694","0.171587394214209","ss_marking","33-66%"
"-0.0408897367294534","0.136899949873775","ss_marking","66-100%"
"-0.244885000263697","0.121418961764988","ss_nature","0-33%"
"-0.27757186017031","0.200109024570975","ss_nature","33-66%"
"-0.018696972191639","0.196727556867918","ss_nature","66-100%"
"-0.198945376966145","0.159430675789195","ss_street_object","0-33%"
"-0.183524042682613","0.217969692169681","ss_street_object","33-66%"
"-0.0851804722810977","0.171971416788437","ss_street_object","66-100%"
"0.00104424672261031","0.218056570299482","od_person_count","0-33%"
"-0.316580238988896","0.177282895393461","od_person_count","33-66%"
"-0.164721924214743","0.152681597263885","od_person_count","66-100%"
"-0.0789231287404916","0.188781274738034","od_vehicle_count","0-33%"
"-0.192067460595058","0.165293020816377","od_vehicle_count","33-66%"
"-0.273627875265829","0.169602938420261","od_vehicle_count","66-100%"
"0.264787339223172","0.22801463672511","pop_den_log","0-33%"
"-0.327833971167729","0.143800805722664","pop_den_log","33-66%"
"-0.332560806735672","0.140370994757026","pop_den_log","66-100%"
"-0.197829850400228","0.198459475975207","average_income_log","0-33%"
"-0.213558357955293","0.192327616861698","average_income_log","33-66%"
"-0.178157053224135","0.167964324839156","average_income_log","66-100%"
"-0.0820998661325929","0.247206735950112","poi_log","0-33%"
"-0.481976103729203","0.185239743344377","poi_log","33-66%"
"-0.24838279206224","0.10649715549229","poi_log","66-100%"
