"estimate","std.err","covariate","category"
"-0.158778547983645","0.180926073524681","age_0_19","0-33%"
"0.316841332567327","0.214305587841152","age_0_19","33-66%"
"-0.258369914413396","0.176810669261829","age_0_19","66-100%"
"-0.0434032662776991","0.168745941308685","age_20_39","0-33%"
"0.0900336924310281","0.181530495198183","age_20_39","33-66%"
"-0.29377265902128","0.171497617348218","age_20_39","66-100%"
"-0.178008845875947","0.166463515550147","age_40_59","0-33%"
"-0.0390279881508225","0.214842619724843","age_40_59","33-66%"
"0.13300776605023","0.205026360014885","age_40_59","66-100%"
"-0.0924727474908291","0.156090437887913","lu_residential_community","0-33%"
"-0.251542716758622","0.192509441258355","lu_residential_community","33-66%"
"0.0302787672524848","0.227424147650932","lu_residential_community","66-100%"
"0.0793840968530554","0.243695879133641","ss_visual_complexity","0-33%"
"-0.0472420963574637","0.308771986581138","ss_visual_complexity","33-66%"
"-0.318135711171453","0.141478375184756","ss_visual_complexity","66-100%"
"-0.165123502750009","0.177983459265197","slope","0-33%"
"0.110779790304864","0.213426209674075","slope","33-66%"
"-0.286944940120113","0.149029647822923","slope","66-100%"
"-0.101313876525697","0.382924231896558","ss_construction","0-33%"
"0.236614441536682","0.234253873799054","ss_construction","33-66%"
"-0.259084483803157","0.151731096912498","ss_construction","66-100%"
"-0.0505485752411519","0.141180793012416","ss_road_flat","0-33%"
"0.0780173080024279","0.3231464278568","ss_road_flat","33-66%"
"-0.0542150614659576","0.199860321488972","ss_road_flat","66-100%"
"-0.189701451820555","0.193116673826458","ss_marking","0-33%"
"-0.283959994537599","0.166888028789381","ss_marking","33-66%"
"0.0988957367943582","0.170369453932274","ss_marking","66-100%"
"-0.331066513160698","0.123965789647826","ss_nature","0-33%"
"0.088768807979725","0.238236179251794","ss_nature","33-66%"
"0.0161837007139258","0.197404022073407","ss_nature","66-100%"
"-0.0889146010221904","0.155855639929806","ss_street_object","0-33%"
"0.149574736394525","0.272049033686893","ss_street_object","33-66%"
"-0.193664373091879","0.178488218892227","ss_street_object","66-100%"
"0.128577328771315","0.209649043086684","od_vehicle_count","0-33%"
"-0.0252674810802933","0.166856245310488","od_vehicle_count","33-66%"
"-0.26479466390644","0.175203480792706","od_vehicle_count","66-100%"
"0.379434618878885","0.244280589304733","pop_den_log","0-33%"
"-0.307550875053442","0.152389318049466","pop_den_log","33-66%"
"-0.232327576015884","0.147485959603493","pop_den_log","66-100%"
"-0.110059683943238","0.194735385474166","average_income_log","0-33%"
"-0.179559796695607","0.177469209455783","average_income_log","33-66%"
"-0.103024842762952","0.1843358171171","average_income_log","66-100%"
"0.0949930440687225","0.266398091799197","poi_log","0-33%"
"-0.198095629134735","0.184864949057401","poi_log","33-66%"
"-0.355203817582506","0.118753629027791","poi_log","66-100%"
