"covariate","avg","stderr","ranking","scaling","variation","labels"
"IMD_score",13.17919045875,0.45021684625712,"Q1",0.0959660774715805,0.594544079952941,"13.2
(0.45)"
"IMD_score",20.4657269342361,0.574889902138509,"Q2",0.417022282092298,0.594544079952941,"20.5
(0.575)"
"IMD_score",25.3601811622077,0.594926756654231,"Q3",0.700644256040343,0.594544079952941,"25.4
(0.595)"
"IMD_score",28.4327574631944,0.521295683324868,"Q4",0.838459753483166,0.594544079952941,"28.4
(0.521)"
"age_0_19",22.6975798080496,0.24568238965874,"Q1",0.248196610654523,0.234867572034254,"22.7
(0.246)"
"age_0_19",22.4438133839935,0.298281834784804,"Q2",0.191641375665428,0.234867572034254,"22.4
(0.298)"
"age_0_19",23.9168881781938,0.347459007569309,"Q3",0.595166399605783,0.234867572034254,"23.9
(0.347)"
"age_0_19",25.3338442902556,0.337877771308104,"Q4",0.905102193894634,0.234867572034254,"25.3
(0.338)"
"age_20_39",27.1584692128996,0.462302442042635,"Q1",0.0790233119565105,0.476980411398902,"27.2
(0.462)"
"age_20_39",34.6254743772337,0.559613015357248,"Q2",0.52125379850732,0.476980411398902,"34.6
(0.56)"
"age_20_39",36.7850969549405,0.565557745729618,"Q3",0.683319979938563,0.476980411398902,"36.8
(0.566)"
"age_20_39",38.8461583989417,0.587550629860852,"Q4",0.810940736032244,0.476980411398902,"38.8
(0.588)"
"age_40_59",29.0044137010883,0.154583397772302,"Q1",0.908923034177528,0.681277567834654,"29
(0.155)"
"age_40_59",25.7757669122887,0.190609280513126,"Q2",0.543754942439009,0.681277567834654,"25.8
(0.191)"
"age_40_59",24.3400085831423,0.161962601693583,"Q3",0.331955543948841,0.681277567834654,"24.3
(0.162)"
"age_40_59",22.8235686875635,0.189881995561617,"Q4",0.156360059686964,0.681277567834654,"22.8
(0.19)"
"lu_residential_community",5.03764994456583,0.380432062112795,"Q1",0.211930702120425,0.0912418958600723,"5.04
(0.38)"
"lu_residential_community",5.70797537028259,0.431534035500343,"Q2",0.60359685591734,0.0912418958600723,"5.71
(0.432)"
"lu_residential_community",5.05792217399563,0.332968462172301,"Q3",0.221359359546923,0.0912418958600723,"5.06
(0.333)"
"lu_residential_community",6.36543295698358,0.393583618934661,"Q4",0.903999451935474,0.0912418958600723,"6.37
(0.394)"
