"estimate","std.err","covariate","category"
"0.079723988227886","0.143792473493187","age_0_19","0-33%"
"0.107311929865236","0.175735812278865","age_0_19","33-66%"
"-0.141998724776393","0.212837078422745","age_0_19","66-100%"
"-0.085823657109912","0.206521333890568","age_20_39","0-33%"
"0.119587599016884","0.175965625774069","age_20_39","33-66%"
"0.0786320405428789","0.134647280124318","age_20_39","66-100%"
"-0.0966082286649403","0.133464319727912","age_40_59","0-33%"
"0.112471603916543","0.206969415419335","age_40_59","33-66%"
"0.195357979699325","0.174229655151511","age_40_59","66-100%"
"0.0225786616342482","0.135330162231028","lu_residential_community","0-33%"
"-0.352886263254016","0.216615532559229","lu_residential_community","33-66%"
"0.34809495624523","0.156980249278643","lu_residential_community","66-100%"
"-0.0954168661012056","0.191106916944428","ss_visual_complexity","0-33%"
"0.2035009253203","0.177267998215693","ss_visual_complexity","33-66%"
"0.0368235595553228","0.132447561540184","ss_visual_complexity","66-100%"
"0.324886575224804","0.181468915034997","ss_construction","0-33%"
"-0.0515460302153728","0.181637462069792","ss_construction","33-66%"
"0.0333633344409666","0.14679368568802","ss_construction","66-100%"
"-0.0313687784814687","0.137886803157379","ss_road_flat","0-33%"
"0.172323016015338","0.183215175201614","ss_road_flat","33-66%"
"0.177283015498996","0.179501389296001","ss_road_flat","66-100%"
"0.128887615704418","0.171590321625021","ss_marking","0-33%"
"0.195419928373838","0.175420014142423","ss_marking","33-66%"
"0.0428377711950379","0.151358610886652","ss_marking","66-100%"
"0.20888491205783","0.164739841925171","ss_nature","0-33%"
"0.18094311594014","0.160719004592638","ss_nature","33-66%"
"-0.0261544869163723","0.185003555680381","ss_nature","66-100%"
"0.177114585689636","0.160090381678944","ss_street_object","0-33%"
"0.303210129200965","0.157015645782069","ss_street_object","33-66%"
"-0.17619368937322","0.201332935682427","ss_street_object","66-100%"
"0.0161441901837777","0.186284555820432","od_vehicle_count","0-33%"
"0.006824522786932","0.172357751487105","od_vehicle_count","33-66%"
"0.273241173618427","0.143583199358787","od_vehicle_count","66-100%"
"0.230007565375044","0.171490601501337","pop_den_log","0-33%"
"-0.0669433523780161","0.197273340969405","pop_den_log","33-66%"
"0.0486778871377198","0.143489696264744","pop_den_log","66-100%"
"0.0242391963785769","0.163940013620286","average_income_log","0-33%"
"-0.0747083140453615","0.152291761890448","average_income_log","33-66%"
"0.2195119333272","0.174663359158566","average_income_log","66-100%"
"-0.00229449895350987","0.194621002081083","poi_log","0-33%"
"0.0424411798517808","0.17309617463457","poi_log","33-66%"
"0.0961759863323795","0.109504670748565","poi_log","66-100%"
